school_name,team_id,event,rank,time,swimmer,year,meet
Incarnate Word,154,50 Free,7,22.74,Miguel Ribiero,,SMU v OCU v UIW v UNT
Incarnate Word,154,50 Free,8,22.84,Miguel Ribeiro,,Trinity v UIW
Incarnate Word,154,50 Free,9,22.99,Hatem ElSayed,,Kellianne Nagy Fall Frenzy Invite
Incarnate Word,154,50 Free,10,23.03,Luke Philpot,,UIW vs. Sothwestern
Incarnate Word,154,500 Free,1,4:35.08,Max Likins,,Kellianne Nagy Fall Frenzy Invite
Incarnate Word,154,500 Free,2,4:40.58,Carson Smith,,Kellianne Nagy Fall Frenzy Invite
Incarnate Word,154,500 Free,3,4:47.48,Okay Heper Yildiz,,UTRGV vs UIW
Incarnate Word,154,500 Free,4,4:50.79,Derek Montoya,,Kellianne Nagy Fall Frenzy Invite
Kentucky,176,100 Back,1,45.91,Lysander OSMAN,,Ohio State invitational
Kentucky,176,100 Back,2,46.16,Devin Naoroz,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,100 Back,3,47.85,Logan Ingerick,,Ohio State invitational
Kentucky,176,100 Back,4,48.95,Alec Lampen,,Louisville vs Kentucky
Kentucky,176,100 Breast,1,52.35,Adomas Gatulis,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,100 Breast,2,53.56,Cayden Pitzer,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,100 Breast,3,54.12,Eli Greinke,,Tennessee vs Kentucky
Kentucky,176,100 Breast,4,54.43,JT Broome,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,100 Breast,5,55.22,Jonathan Rom,,Ohio State invitational
Kentucky,176,100 Breast,6,55.50,Esteban Nunez Del Prado Pizarro,,Ohio State invitational
Kentucky,176,100 Fly,1,46.76,Esteban Nunez Del Prado Pizarro,,Louisville vs Kentucky
Kentucky,176,100 Fly,2,47.10,Javier lopez guillen,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,100 Fly,3,48.05,Devin Naoroz,,Ohio State invitational
Kentucky,176,100 Fly,4,48.37,Falemana Tuufui,,Ohio State invitational
Kentucky,176,100 Fly,5,49.14,Aj Terry,,Ohio State invitational
Kentucky,176,100 Fly,6,51.23,Ryan Merani,,Ohio State invitational
Kentucky,176,100 Fly,7,52.36,Levi Sandidge,,Ohio State invitational
Kentucky,176,100 Fly,8,54.36,Dziugas Miskinis,,Ohio State invitational
Kentucky,176,100 Free,1,42.76,Falemana Tuufui,,Louisiana State vs. Kentucky
Kentucky,176,100 Free,2,43.70,Lysander OSMAN,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,100 Free,3,43.96,Aj Terry,,Ohio State invitational
Kentucky,176,100 Free,4,44.10,Justin PERESSE,,Tennessee vs Kentucky
Kentucky,176,100 Free,5,44.20,Logan Ingerick,,Ohio State invitational
Kentucky,176,100 Free,6,44.37,Alec Lampen,,Ohio State invitational
Kentucky,176,100 Free,7,45.11,Caue Gluck,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,100 Free,8,45.30,Carson Hick,,Louisiana State vs. Kentucky
Kentucky,176,100 Free,9,45.33,Devin Naoroz,,Ohio State invitational
Kentucky,176,1000 Free,1,8:49.51,Carson Hick,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,1000 Free,2,8:52.87,Levi Sandidge,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,1000 Free,3,9:01.88,Dziugas Miskinis,,Tennessee vs Kentucky
Kentucky,176,1650 Free,1,14:52.84,Carson Hick,,Ohio State invitational
Kentucky,176,1650 Free,2,15:05.49,Levi Sandidge,,Ohio State invitational
Kentucky,176,1650 Free,3,15:21.69,Dziugas Miskinis,,Ohio State invitational
Kentucky,176,200 Back,1,1:43.13,Devin Naoroz,,Ohio State invitational
Kentucky,176,200 Back,2,1:46.15,Logan Ingerick,,Louisiana State vs. Kentucky
Kentucky,176,200 Back,3,1:47.64,Alec Lampen,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,200 Back,4,1:48.08,Ryan Merani,,Louisiana State vs. Kentucky
Kentucky,176,200 Back,5,1:49.00,Lysander OSMAN,,Ohio State invitational
Kentucky,176,200 Breast,1,1:56.77,Adomas Gatulis,,Tennessee vs Kentucky
Kentucky,176,200 Breast,2,1:57.88,Jonathan Rom,,Tennessee vs Kentucky
Kentucky,176,200 Breast,3,1:59.53,Eli Greinke,,Tennessee vs Kentucky
Kentucky,176,200 Breast,4,2:00.50,Cayden Pitzer,,Ohio State invitational
Kentucky,176,200 Breast,5,2:00.99,JT Broome,,Ohio State invitational
Kentucky,176,200 Breast,6,2:06.41,Esteban Nunez Del Prado Pizarro,,Ohio State invitational
Kentucky,176,200 Fly,1,1:44.05,Javier lopez guillen,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,200 Fly,2,1:44.38,Ryan Merani,,Ohio State invitational
Kentucky,176,200 Free,1,1:36.05,Carson Hick,,Tennessee vs Kentucky
Kentucky,176,200 Free,2,1:36.72,Caue Gluck,,Tennessee vs Kentucky
Kentucky,176,200 Free,3,1:37.18,Falemana Tuufui,,Ohio State invitational
Kentucky,176,200 Free,4,1:37.35,Justin PERESSE,,Ohio State invitational
Kentucky,176,200 Free,5,1:37.62,Logan Ingerick,,Ohio State invitational
Kentucky,176,200 Free,6,1:38.01,Javier lopez guillen,,Ohio State invitational
Kentucky,176,200 Free,7,1:39.92,Alec Lampen,,Ohio State invitational
Kentucky,176,200 Im,1,1:45.38,Ryan Merani,,Ohio State invitational
Kentucky,176,200 Im,2,1:48.08,Adomas Gatulis,,Ohio State invitational
Kentucky,176,200 Im,3,1:48.42,Logan Ingerick,,Louisiana State vs. Kentucky
Kentucky,176,200 Im,4,1:48.53,Levi Sandidge,,Tennessee vs Kentucky
Kentucky,176,200 Im,5,1:50.81,Jonathan Rom,,Ohio State invitational
Kentucky,176,200 Im,6,1:51.30,Cayden Pitzer,,Louisville vs Kentucky
Kentucky,176,200 Im,7,1:54.16,JT Broome,,Ohio State invitational
Kentucky,176,200 Im,8,1:56.73,Eli Greinke,,Ohio State invitational
Kentucky,176,400 Im,1,3:46.68,Levi Sandidge,,Ohio State invitational
Kentucky,176,400 Im,2,3:49.12,Ryan Merani,,Ohio State invitational
Kentucky,176,400 Im,3,3:58.62,Dziugas Miskinis,,Ohio State invitational
Kentucky,176,50 Free,1,19.19,Falemana Tuufui,,Vanderbilt vs Texas A&M and Kentucky
Kentucky,176,50 Free,2,19.73,Lysander OSMAN,,Ohio State invitational
Kentucky,176,50 Free,3,20.11,Aj Terry,,Ohio State invitational
Kentucky,176,50 Free,4,20.14,Justin PERESSE,,Ohio State invitational
Kentucky,176,50 Free,5,20.24,Logan Ingerick,,Ohio State invitational
Kentucky,176,50 Free,6,20.29,Alec Lampen,,Ohio State invitational
Kentucky,176,50 Free,7,20.45,Devin Naoroz,,Ohio State invitational
Kentucky,176,50 Free,8,20.65,JT Broome,,Ohio State invitational
Kentucky,176,50 Free,9,20.76,Esteban Nunez Del Prado Pizarro,,Ohio State invitational
Kentucky,176,50 Free,10,20.82,Adomas Gatulis,,Louisville vs Kentucky
Kentucky,176,500 Free,1,4:17.94,Levi Sandidge,,Ohio State invitational
Kentucky,176,500 Free,2,4:18.26,Carson Hick,,Louisiana State vs. Kentucky
Kentucky,176,500 Free,3,4:24.17,Dziugas Miskinis,,Ohio State invitational
Kentucky,176,500 Free,4,4:26.73,Caue Gluck,,Louisiana State vs. Kentucky
Louisville,174,100 Back,1,45.67,Rian Graham,,Ohio State invitational
Louisville,174,100 Back,2,45.94,Filip Kosinski,,Ohio State invitational
Louisville,174,100 Back,3,45.94,Jackson millard,,Ohio State invitational
Louisville,174,100 Back,4,47.10,Charlie Crush,,Louisville vs Kentucky
Louisville,174,100 Back,5,47.28,Drew Collins,,Ohio State invitational
Louisville,174,100 Back,6,47.85,Nate Thomas,,Ohio State invitational
Louisville,174,100 Back,7,47.86,Oscar Isberg,,SMU Classic
Louisville,174,100 Back,8,49.87,Aidan Paro,,Louisville vs Xavier
Louisville,174,100 Breast,1,51.92,Jake Eccleston,,Ohio State invitational
Louisville,174,100 Breast,2,52.67,Finnley Conklin,,SMU Classic
Louisville,174,100 Breast,3,53.24,Grant Gooding,,Ohio State invitational
Louisville,174,100 Breast,4,54.14,Ryder Hicks,,Ohio State invitational
Louisville,174,100 Breast,5,57.69,Rob Ehrenborg,,Ohio State invitational
Louisville,174,100 Fly,1,45.48,Rian Graham,,Ohio State invitational
Louisville,174,100 Fly,2,45.69,Aidan Paro,,Ohio State invitational
Louisville,174,100 Fly,3,45.74,Thomas Powers-Hammond,,Ohio State invitational
Louisville,174,100 Fly,4,45.95,Aiden Musso,,Louisville vs Kentucky
Louisville,174,100 Fly,5,45.95,Charlie Crush,,Ohio State invitational
Louisville,174,100 Fly,6,47.36,Bryan Lombardi,,Ohio State invitational
Louisville,174,100 Fly,7,47.69,Gregg Enoch,,SMU Classic
Louisville,174,100 Fly,8,48.97,Guy Brooks,,Louisville vs Xavier
Louisville,174,100 Fly,9,49.68,Jackson millard,,Ohio State invitational
Louisville,174,100 Fly,10,49.98,Tommy Bried,,Ohio State invitational
Louisville,174,100 Free,1,41.87,Guy Brooks,,Ohio State invitational
Louisville,174,100 Free,2,42.04,Nikita Sheremet,,Ohio State invitational
Louisville,174,100 Free,3,43.14,Aiden Musso,,Ohio State invitational
Louisville,174,100 Free,4,43.26,Matias Santiso,,Ohio State invitational
Louisville,174,100 Free,5,43.71,Ethan Chauliaguet,,Louisville vs Notre Dame
Louisville,174,100 Free,6,43.84,Bryan Lombardi,,Ohio State invitational
Louisville,174,100 Free,7,44.05,Charlie Crush,,Ohio State invitational
Louisville,174,100 Free,8,44.10,Ryan Henderson,,Ohio State invitational
Louisville,174,100 Free,9,44.13,Thomas Powers-Hammond,,Ohio State invitational
Louisville,174,100 Free,10,44.36,Kayden Lancaster,,Ohio State invitational
Louisville,174,1000 Free,1,8:57.68,Oscar Isberg,,Louisville vs Notre Dame
Louisville,174,1000 Free,2,8:59.00,Tommy Bried,,Louisville vs Kentucky
Louisville,174,1000 Free,3,9:05.70,Max Hatcher,,"Tennessee vs. Auburn, Lousivlle"
Louisville,174,1000 Free,4,9:11.88,Kayden Lancaster,,Louisville vs Notre Dame
Louisville,174,1000 Free,5,9:23.30,Owen Stevens,,Louisville vs. Missouri
Louisville,174,1650 Free,1,15:11.65,Oscar Isberg,,Ohio State invitational
Louisville,174,1650 Free,2,15:17.07,Kayden Lancaster,,Ohio State invitational
Louisville,174,1650 Free,3,15:17.35,Max Hatcher,,Ohio State invitational
Louisville,174,200 Back,1,1:40.65,Filip Kosinski,,Ohio State invitational
Louisville,174,200 Back,2,1:41.33,Jackson millard,,Louisville vs Kentucky
Louisville,174,200 Back,3,1:43.76,Nate Thomas,,Ohio State invitational
Louisville,174,200 Back,4,1:43.91,Guy Brooks,,SMU Classic
Louisville,174,200 Back,5,1:44.59,Drew Collins,,Ohio State invitational
Louisville,174,200 Back,6,1:47.03,Owen Stevens,,Ohio State invitational
Louisville,174,200 Back,7,1:49.64,Gregg Enoch,,Louisville vs Notre Dame
Louisville,174,200 Back,8,1:56.88,Tommy Bried,,Louisville vs Xavier
Louisville,174,200 Breast,1,1:52.10,Jake Eccleston,,Ohio State invitational
Louisville,174,200 Breast,2,1:54.73,Finnley Conklin,,Ohio State invitational
Louisville,174,200 Breast,3,1:56.87,Ryder Hicks,,Ohio State invitational
Louisville,174,200 Breast,4,1:57.10,Tommy Bried,,Ohio State invitational
Louisville,174,200 Breast,5,1:59.64,Grant Gooding,,Ohio State invitational
Louisville,174,200 Breast,6,2:00.99,Jackson millard,,Louisville vs Xavier
Louisville,174,200 Breast,7,2:04.44,Gregg Enoch,,Louisville vs Xavier
Louisville,174,200 Fly,1,1:42.81,Tommy Bried,,Louisville vs. Missouri
Louisville,174,200 Fly,2,1:43.48,Gregg Enoch,,Ohio State invitational
Louisville,174,200 Fly,3,1:43.79,Aidan Paro,,Ohio State invitational
Louisville,174,200 Fly,4,1:44.02,Thomas Powers-Hammond,,Ohio State invitational
Louisville,174,200 Fly,5,1:44.39,Rian Graham,,Ohio State invitational
Louisville,174,200 Fly,6,1:49.34,Jackson millard,,Louisville vs Xavier
Louisville,174,200 Fly,7,1:49.62,Bryan Lombardi,,Louisville vs Kentucky
Louisville,174,200 Free,1,1:31.95,Guy Brooks,,Ohio State invitational
Louisville,174,200 Free,2,1:34.09,Matias Santiso,,Ohio State invitational
Louisville,174,200 Free,3,1:34.39,Oscar Isberg,,Louisville vs Kentucky
Louisville,174,200 Free,4,1:35.61,Kayden Lancaster,,Ohio State invitational
Louisville,174,200 Free,5,1:36.10,Thomas Powers-Hammond,,Ohio State invitational
Louisville,174,200 Free,6,1:36.30,Gregg Enoch,,Louisville vs Notre Dame
Louisville,174,200 Free,7,1:36.86,Nikita Sheremet,,Ohio State invitational
Louisville,174,200 Free,8,1:38.02,Filip Kosinski,,Ohio State invitational
Louisville,174,200 Free,9,1:38.24,Max Hatcher,,Ohio State invitational
Louisville,174,200 Free,10,1:38.33,Bryan Lombardi,,Louisville vs Notre Dame
Louisville,174,200 Im,1,1:44.08,Jackson millard,,Ohio State invitational
Louisville,174,200 Im,2,1:44.11,Gregg Enoch,,Ohio State invitational
Louisville,174,200 Im,3,1:45.74,Aidan Paro,,Ohio State invitational
Louisville,174,200 Im,4,1:46.57,Tommy Bried,,Louisville vs. Missouri
Louisville,174,200 Im,5,1:46.80,Drew Collins,,Ohio State invitational
Louisville,174,200 Im,6,1:46.90,Jake Eccleston,,Ohio State invitational
Louisville,174,200 Im,7,1:48.40,Ryder Hicks,,Ohio State invitational
Louisville,174,200 Im,8,1:48.45,Nate Thomas,,Ohio State invitational
Louisville,174,200 Im,9,1:49.54,Owen Stevens,,Ohio State invitational
Louisville,174,200 Im,10,1:49.78,Grant Gooding,,Louisville vs Kentucky
Louisville,174,400 Im,1,3:39.11,Jackson millard,,Ohio State invitational
Louisville,174,400 Im,2,3:40.84,Gregg Enoch,,Ohio State invitational
Louisville,174,400 Im,3,3:42.71,Tommy Bried,,Ohio State invitational
Louisville,174,400 Im,4,3:53.05,Owen Stevens,,Ohio State invitational
Louisville,174,50 Free,1,18.92,Nikita Sheremet,,Ohio State invitational
Louisville,174,50 Free,2,19.21,Charlie Crush,,Ohio State invitational
Louisville,174,50 Free,3,19.41,Aiden Musso,,Ohio State invitational
Louisville,174,50 Free,4,19.47,Guy Brooks,,Ohio State invitational
Louisville,174,50 Free,5,19.54,Ethan Chauliaguet,,Ohio State invitational
Louisville,174,50 Free,6,19.64,Rian Graham,,Ohio State invitational
Louisville,174,50 Free,7,19.91,Ryan Henderson,,Ohio State invitational
Louisville,174,50 Free,8,19.99,Matias Santiso,,Ohio State invitational
Louisville,174,50 Free,9,20.07,Aidan Paro,,Ohio State invitational
Louisville,174,50 Free,10,20.22,Bryan Lombardi,,Ohio State invitational
Louisville,174,500 Free,1,4:15.05,Oscar Isberg,,Ohio State invitational
Louisville,174,500 Free,2,4:17.52,Gregg Enoch,,Ohio State invitational
Louisville,174,500 Free,3,4:22.43,Tommy Bried,,Ohio State invitational
Louisville,174,500 Free,4,4:23.83,Kayden Lancaster,,Ohio State invitational
Louisville,174,500 Free,5,4:25.23,Owen Stevens,,Ohio State invitational
Louisville,174,500 Free,6,4:26.28,Max Hatcher,,Ohio State invitational
Maine,169,100 Back,1,51.98,Matthew Bendoraitis,,Harold Anderson Invitational
Maine,169,100 Back,2,53.22,Jackson white,,Harold Anderson Invitational
Maine,169,100 Back,3,54.45,Scott Klein,,Maine Collegiate Invite
Maine,169,100 Back,4,54.66,Ian Mallari,,Maine vs. Bowdoin
Maine,169,100 Back,5,54.79,Connor Peaden,,Harold Anderson Invitational
Maine,169,100 Back,6,55.31,Joey Harrison,,Harold Anderson Invitational
Maine,169,100 Back,7,56.07,Casey Laliberte,,Maine Collegiate Invite
Maine,169,100 Back,8,56.16,Christopher Raymond,,Harold Anderson Invitational
Maine,169,100 Back,9,56.31,Andrew Hoy,,Harold Anderson Invitational
Maine,169,100 Back,10,56.51,Brendan Matos,,Maine vs. New Brunswick
Maine,169,100 Breast,1,54.72,Jesse Lower,,Harold Anderson Invitational
Maine,169,100 Breast,2,56.75,Joey Stauss,,Maine Collegiate Invite
Maine,169,100 Breast,3,57.31,Nate Teerlinck,,Maine Collegiate Invite
Maine,169,100 Breast,4,59.55,Noah Machristie,,Maine Collegiate Invite
Maine,169,100 Breast,5,1:00.66,Cooper Polzin,,Harold Anderson Invitational
Maine,169,100 Breast,6,1:00.92,Ian Mallari,,Maine Collegiate Invite
Maine,169,100 Breast,7,1:01.51,Carter Bartolini,,Maine Collegiate Invite
Maine,169,100 Breast,8,1:04.41,Ryan Albert,,Maine vs. New Brunswick
Maine,169,100 Breast,9,1:05.41,Max Louie,,Maine vs. Maine Maritime
Maine,169,100 Breast,10,1:05.74,Christopher Raymond,,Maine Collegiate Invite
Maine,169,100 Fly,1,47.15,Joey Stauss,,Harold Anderson Invitational
Maine,169,100 Fly,2,51.21,Jesse Lower,,Maine Collegiate Invite
Maine,169,100 Fly,3,51.57,Calvin Comeau,,Harold Anderson Invitational
Maine,169,100 Fly,4,52.20,Jackson white,,Maine Collegiate Invite
Maine,169,100 Fly,5,52.80,Brendan Matos,,Maine Collegiate Invite
Maine,169,100 Fly,6,52.93,Max Louie,,Harold Anderson Invitational
Maine,169,100 Fly,7,53.08,Ian Mallari,,Maine Collegiate Invite
Maine,169,100 Fly,8,53.27,Connor Peaden,,Harold Anderson Invitational
Maine,169,100 Fly,9,53.35,Joey Harrison,,Maine Collegiate Invite
Maine,169,100 Fly,10,53.53,Jon Bird,,Harold Anderson Invitational
Maine,169,100 Free,1,45.40,Joey Stauss,,Maine Collegiate Invite
Maine,169,100 Free,2,45.42,Julian LaPietra,,Maine Collegiate Invite
Maine,169,100 Free,3,47.66,Scott Klein,,Maine Collegiate Invite
Maine,169,100 Free,4,47.81,Jesse Lower,,Maine Collegiate Invite
Maine,169,100 Free,5,48.02,Matthew Bendoraitis,,Maine Collegiate Invite
Maine,169,100 Free,6,48.77,Calvin Comeau,,Maine Collegiate Invite
Maine,169,100 Free,7,49.16,Noah Machristie,,Maine vs. New Brunswick
Maine,169,100 Free,8,49.42,Jon Bird,,Maine Collegiate Invite
Maine,169,100 Free,9,49.57,Casey Laliberte,,Maine Collegiate Invite
Maine,169,100 Free,10,49.98,Brendan Matos,,Maine Collegiate Invite
Maine,169,1000 Free,1,9:54.77,Carter Bartolini,,Maine Collegiate Invite
Maine,169,1000 Free,2,10:10.15,John milner,,Maine Collegiate Invite
Maine,169,1000 Free,3,10:12.38,Ryan Albert,,Maine Collegiate Invite
Maine,169,1000 Free,4,10:46.41,Andrew Hoy,,Maine Collegiate Invite
Maine,169,1650 Free,1,16:24.68,Carter Bartolini,,Maine Collegiate Invite
Maine,169,1650 Free,2,16:44.28,John milner,,Maine Collegiate Invite
Maine,169,1650 Free,3,16:49.90,Ryan Albert,,Harold Anderson Invitational
Maine,169,1650 Free,4,17:12.91,Jackson white,,Harold Anderson Invitational
Maine,169,1650 Free,5,17:53.21,Andrew Hoy,,Maine Collegiate Invite
Maine,169,200 Back,1,1:51.71,Matthew Bendoraitis,,Maine Collegiate Invite
Maine,169,200 Back,2,1:57.88,Jackson white,,Maine Collegiate Invite
Maine,169,200 Back,3,1:58.21,Connor Peaden,,Harold Anderson Invitational
Maine,169,200 Back,4,1:58.62,Joey Harrison,,Harold Anderson Invitational
Maine,169,200 Back,5,1:59.98,Brendan Matos,,Maine Collegiate Invite
Maine,169,200 Back,6,2:00.82,Casey Laliberte,,Harold Anderson Invitational
Maine,169,200 Back,7,2:01.97,Christopher Raymond,,Maine Collegiate Invite
Maine,169,200 Breast,1,2:07.89,Noah Machristie,,Harold Anderson Invitational
Maine,169,200 Breast,2,2:08.71,Jesse Lower,,Harold Anderson Invitational
Maine,169,200 Breast,3,2:10.07,Carter Bartolini,,Harold Anderson Invitational
Maine,169,200 Breast,4,2:12.81,Nate Teerlinck,,Maine Collegiate Invite
Maine,169,200 Breast,5,2:15.77,Ian Mallari,,Maine Collegiate Invite
Maine,169,200 Breast,6,2:17.12,Cooper Polzin,,Harold Anderson Invitational
Maine,169,200 Breast,7,2:21.64,Ryan Albert,,Maine vs. Bowdoin
Maine,169,200 Breast,8,2:22.69,Max Louie,,Maine Collegiate Invite
Maine,169,200 Fly,1,1:48.80,Joey Stauss,,Maine Collegiate Invite
Maine,169,200 Fly,2,1:58.30,Calvin Comeau,,Harold Anderson Invitational
Maine,169,200 Fly,3,1:58.98,Brendan Matos,,Maine vs. Bowdoin
Maine,169,200 Fly,4,1:59.41,Max Louie,,Harold Anderson Invitational
Maine,169,200 Fly,5,1:59.58,Connor Peaden,,Maine Collegiate Invite
Maine,169,200 Fly,6,1:59.69,Ian Mallari,,Harold Anderson Invitational
