school_name,team_id,event,rank,time,swimmer,year,meet
Air Force,337,100 Free,7,51.84,Brynn Bond,,AIR FORCE
Air Force,337,100 Free,8,51.86,Ella Rose donlin,,Phill Hansel Invitational
Air Force,337,100 Free,9,51.98,Hannah Le,,Phill Hansel Invitational
Air Force,337,100 Free,10,52.51,Hanah Sistrunk,,Seattle vs. Air Force
Air Force,337,1000 Free,1,10:05.38,Katie Andrist,,Phill Hansel Invitational
Air Force,337,1000 Free,2,10:11.01,Abby Miller,,Seattle vs. Air Force
Air Force,337,1000 Free,3,10:22.36,Grace Nickell,,Seattle vs. Air Force
Air Force,337,1000 Free,4,10:32.25,Sadie Hartig,,Air Force vs. Northern Colorado
Air Force,337,1000 Free,5,10:32.99,Zoe Bresnahan,,AIR FORCE
Air Force,337,1000 Free,6,10:41.97,Yvy La,,Phill Hansel Invitational
Air Force,337,1000 Free,7,11:06.53,Nat Gembicki,,"Air Force vs. Denver, LSU, Wyoming"
Air Force,337,1000 Free,8,11:17.20,Jordan Evans,,Gary Ota Memorial Invite
Air Force,337,1650 Free,1,16:43.29,Katie Andrist,,Phill Hansel Invitational
Air Force,337,1650 Free,2,16:55.32,Abby Miller,,Phill Hansel Invitational
Air Force,337,1650 Free,3,17:29.47,Grace Nickell,,Phill Hansel Invitational
Air Force,337,1650 Free,4,17:32.05,Zoe Bresnahan,,Phill Hansel Invitational
Air Force,337,1650 Free,5,17:36.98,Yvy La,,Phill Hansel Invitational
Air Force,337,1650 Free,6,18:28.14,Nat Gembicki,,Front Range Invite
Air Force,337,1650 Free,7,18:34.63,Jordan Evans,,Gary Ota Memorial Invite
Air Force,337,200 Back,1,1:58.93,Sadie Hartig,,Phill Hansel Invitational
Air Force,337,200 Back,2,1:59.44,Brynn Bond,,Seattle vs. Air Force
Air Force,337,200 Back,3,1:59.68,Addy Forbes,,Phill Hansel Invitational
Air Force,337,200 Back,4,1:59.86,Kai-min Tsuei,,Phill Hansel Invitational
Air Force,337,200 Back,5,2:00.20,Hanah Sistrunk,,Phill Hansel Invitational
Air Force,337,200 Back,6,2:02.28,Hanani Dona,,Phill Hansel Invitational
Air Force,337,200 Back,7,2:03.68,Kylie Landry,,Phill Hansel Invitational
Air Force,337,200 Back,8,2:04.27,Addison Fuchs,,Phill Hansel Invitational
Air Force,337,200 Back,9,2:04.67,Abigail Hardy,,Seattle vs. Air Force
Air Force,337,200 Back,10,2:06.05,Jordan Evans,,Gary Ota Memorial Invite
Air Force,337,200 Breast,1,2:12.74,Naomi Furman,,Phill Hansel Invitational
Air Force,337,200 Breast,2,2:14.86,Maeve Linscott,,Phill Hansel Invitational
Air Force,337,200 Breast,3,2:18.56,Reagan Kampschror,,AIR FORCE
Air Force,337,200 Breast,4,2:19.30,Mandy Fleetwood,,Gary Ota Memorial Invite
Air Force,337,200 Breast,5,2:20.71,Kat Putchinski,,Phill Hansel Invitational
Air Force,337,200 Breast,6,2:21.24,Hanani Dona,,Seattle vs. Air Force
Air Force,337,200 Breast,7,2:25.20,Jessie McNeil,,Gary Ota Memorial Invite
Air Force,337,200 Breast,8,2:25.73,Jordan Evans,,Front Range Invite
Air Force,337,200 Breast,9,2:29.25,Hanah Sistrunk,,AIR FORCE
Air Force,337,200 Breast,10,2:29.58,Ella Rudik,,Seattle vs. Air Force
Air Force,337,200 Fly,1,2:01.41,Natalie Doig,,Phill Hansel Invitational
Air Force,337,200 Fly,2,2:01.99,Jena Nowoswiat,,AIR FORCE
Air Force,337,200 Fly,3,2:03.27,Hannah Le,,Phill Hansel Invitational
Air Force,337,200 Fly,4,2:03.55,Abigail Hardy,,Seattle vs. Air Force
Air Force,337,200 Fly,5,2:04.98,Grace Nickell,,Phill Hansel Invitational
Air Force,337,200 Fly,6,2:05.06,Kat Putchinski,,Phill Hansel Invitational
Air Force,337,200 Fly,7,2:06.47,Ella Rudik,,Phill Hansel Invitational
Air Force,337,200 Fly,8,2:06.66,Hanani Dona,,Seattle vs. Air Force
Air Force,337,200 Fly,9,2:08.45,Amber Martin,,Front Range Invite
Air Force,337,200 Fly,10,2:09.87,Yvy La,,Phill Hansel Invitational
Air Force,337,200 Free,1,1:47.86,Lily Larson,,Phill Hansel Invitational
Air Force,337,200 Free,2,1:49.09,Sadie Hartig,,Phill Hansel Invitational
Air Force,337,200 Free,3,1:49.30,Brynn Bond,,Phill Hansel Invitational
Air Force,337,200 Free,4,1:50.53,Natalie Doig,,Phill Hansel Invitational
Air Force,337,200 Free,5,1:50.67,Ryan Mills,,Phill Hansel Invitational
Air Force,337,200 Free,6,1:50.69,Hannah Seal,,Seattle vs. Air Force
Air Force,337,200 Free,7,1:51.22,Hanah Sistrunk,,Seattle vs. Air Force
Air Force,337,200 Free,8,1:52.98,Kaitlyn Surratt,,AIR FORCE
Air Force,337,200 Free,9,1:53.68,Ella Rose donlin,,Phill Hansel Invitational
Air Force,337,200 Free,10,1:53.81,Hannah Le,,Phill Hansel Invitational
Air Force,337,200 Im,1,2:01.57,Naomi Furman,,Phill Hansel Invitational
Air Force,337,200 Im,2,2:03.58,Sadie Hartig,,AIR FORCE
Air Force,337,200 Im,3,2:04.00,Hanah Sistrunk,,Phill Hansel Invitational
Air Force,337,200 Im,4,2:04.20,Brynn Bond,,Seattle vs. Air Force
Air Force,337,200 Im,5,2:05.26,Maeve Linscott,,Phill Hansel Invitational
Air Force,337,200 Im,6,2:05.43,Jordan Evans,,Front Range Invite
Air Force,337,200 Im,7,2:05.60,Addy Forbes,,Phill Hansel Invitational
Air Force,337,200 Im,8,2:05.86,Hanani Dona,,Seattle vs. Air Force
Air Force,337,200 Im,9,2:06.44,Mandy Fleetwood,,Gary Ota Memorial Invite
Air Force,337,200 Im,10,2:07.03,Ella Rudik,,Phill Hansel Invitational
Air Force,337,400 Im,1,4:21.94,Hanah Sistrunk,,Phill Hansel Invitational
Air Force,337,400 Im,2,4:24.72,Grace Nickell,,Phill Hansel Invitational
Air Force,337,400 Im,3,4:24.86,Abby Miller,,Phill Hansel Invitational
Air Force,337,400 Im,4,4:25.34,Jena Nowoswiat,,AIR FORCE
Air Force,337,400 Im,5,4:26.73,Jordan Evans,,"Air Force vs. Denver, LSU, Wyoming"
Air Force,337,400 Im,6,4:28.21,Ella Rudik,,Phill Hansel Invitational
Air Force,337,400 Im,7,4:30.00,Hanani Dona,,Phill Hansel Invitational
Air Force,337,400 Im,8,4:30.71,Jessie McNeil,,Phill Hansel Invitational
Air Force,337,400 Im,9,4:31.82,Kat Putchinski,,AIR FORCE
Air Force,337,400 Im,10,4:34.03,Naomi Furman,,Front Range Invite
Air Force,337,50 Free,1,23.26,Ryan Mills,,Phill Hansel Invitational
Air Force,337,50 Free,2,23.37,Kai-min Tsuei,,Phill Hansel Invitational
Air Force,337,50 Free,3,23.42,Lily Bachl,,Phill Hansel Invitational
Air Force,337,50 Free,4,23.48,Amber Martin,,Phill Hansel Invitational
Air Force,337,50 Free,5,23.68,Eliza Black,,Phill Hansel Invitational
Air Force,337,50 Free,6,23.85,Ella Rose donlin,,Phill Hansel Invitational
Air Force,337,50 Free,7,23.87,Brynn Bond,,Phill Hansel Invitational
Air Force,337,50 Free,8,23.91,Natalie Doig,,Phill Hansel Invitational
Air Force,337,50 Free,9,23.94,Lily Larson,,Phill Hansel Invitational
Air Force,337,50 Free,10,24.11,Sadie Hartig,,Seattle vs. Air Force
Air Force,337,500 Free,1,4:53.03,Katie Andrist,,AIR FORCE
Air Force,337,500 Free,2,4:53.18,Sadie Hartig,,Phill Hansel Invitational
Air Force,337,500 Free,3,4:53.72,Lily Larson,,Phill Hansel Invitational
Air Force,337,500 Free,4,4:54.14,Brynn Bond,,Phill Hansel Invitational
Air Force,337,500 Free,5,4:55.44,Abby Miller,,Phill Hansel Invitational
Air Force,337,500 Free,6,4:58.61,Hannah Seal,,AIR FORCE
Air Force,337,500 Free,7,4:58.75,Natalie Doig,,Phill Hansel Invitational
Air Force,337,500 Free,8,4:59.79,Kylie Landry,,Phill Hansel Invitational
Air Force,337,500 Free,9,5:04.27,Grace Nickell,,Phill Hansel Invitational
Air Force,337,500 Free,10,5:05.11,Kaitlyn Surratt,,AIR FORCE
Alabama,65,100 Back,1,50.61,Emily Jones,,UGA Fall Invitational
Alabama,65,100 Back,2,52.76,Ella Menear,,Alabama vs Georgia Tech
Alabama,65,100 Back,3,53.44,Gaby Van Brunt,,UGA Fall Invitational
Alabama,65,100 Back,4,54.57,Mazie Paradis,,Alabama vs Georgia Tech
Alabama,65,100 Back,5,54.65,Kate Christian,,UGA Fall Invitational
Alabama,65,100 Breast,1,59.80,Jada Scott,,UGA Fall Invitational
Alabama,65,100 Breast,2,59.92,Charlotte Rosendale,,Alabama vs Georgia Tech
Alabama,65,100 Breast,3,1:01.25,Sydney Blackhurst,,UGA Fall Invitational
Alabama,65,100 Breast,4,1:01.76,Madyson Hartway,,Alabama vs Texas
Alabama,65,100 Breast,5,1:02.49,Nell Cagle,,Alabama vs. Delta State
Alabama,65,100 Fly,1,51.01,Gaby Van Brunt,,UGA Fall Invitational
Alabama,65,100 Fly,2,51.53,Emily Jones,,UGA Fall Invitational
Alabama,65,100 Fly,3,52.19,Tessa Giele,,Alabama vs Georgia Tech
Alabama,65,100 Fly,4,52.68,Victoria Raymond,,Alabama vs Georgia Tech
Alabama,65,100 Fly,5,54.80,Isabella Osborn,,Alabama vs Georgia Tech
Alabama,65,100 Fly,6,55.22,Sarah Parker,,UGA Fall Invitational
Alabama,65,100 Fly,7,55.83,Glenda Abonyi Toth,,UGA Fall Invitational
Alabama,65,100 Fly,8,56.89,Maggie Robbins,,UGA Fall Invitational
Alabama,65,100 Fly,9,56.98,Isabella Chavez-Varela,,UGA Fall Invitational
Alabama,65,100 Fly,10,58.07,Sydney Sanders,,UGA Fall Invitational
Alabama,65,100 Free,1,47.85,Cadence Vincent,,UGA Fall Invitational
Alabama,65,100 Free,2,47.93,Gaby Van Brunt,,UGA Fall Invitational
Alabama,65,100 Free,3,48.79,Jada Scott,,UGA Fall Invitational
Alabama,65,100 Free,4,48.97,Charlotte Rosendale,,UGA Fall Invitational
Alabama,65,100 Free,5,50.35,Emma Sundermeyer,,UGA Fall Invitational
Alabama,65,100 Free,6,50.54,Sarah Parker,,Alabama vs Georgia Tech
Alabama,65,100 Free,7,50.71,Mazie Paradis,,UGA Fall Invitational
Alabama,65,100 Free,8,50.84,Ella Jones,,UGA Fall Invitational
Alabama,65,100 Free,9,51.17,Victoria Raymond,,UGA Fall Invitational
Alabama,65,100 Free,10,51.41,Maggie Robbins,,Alabama vs Texas
Alabama,65,1000 Free,1,9:41.85,Mackenzie Brandt,,Alabama vs Georgia Tech
Alabama,65,1000 Free,2,9:56.95,Stella Grace Watts,,Alabama vs Georgia Tech
Alabama,65,1000 Free,3,10:03.49,Lolly Milbaum,,Alabama vs Georgia Tech
Alabama,65,1650 Free,1,16:35.30,Stella Grace Watts,,UGA Fall Invitational
Alabama,65,200 Back,1,1:53.51,Emily Jones,,UGA Fall Invitational
Alabama,65,200 Back,2,1:56.22,Kate Christian,,Alabama vs Texas
Alabama,65,200 Back,3,1:56.82,Ella Menear,,UGA Fall Invitational
Alabama,65,200 Back,4,1:58.52,Mazie Paradis,,Alabama vs Georgia Tech
Alabama,65,200 Breast,1,2:12.46,Sydney Sanders,,UGA Fall Invitational
Alabama,65,200 Breast,2,2:13.61,Sydney Blackhurst,,UGA Fall Invitational
Alabama,65,200 Breast,3,2:14.24,Madyson Hartway,,Alabama vs Georgia Tech
Alabama,65,200 Breast,4,2:20.24,Nell Cagle,,Alabama vs. Delta State
Alabama,65,200 Fly,1,1:56.36,Gaby Van Brunt,,Alabama vs Georgia Tech
Alabama,65,200 Fly,2,1:56.88,Victoria Raymond,,Alabama vs Texas
Alabama,65,200 Fly,3,1:58.60,Isabella Chavez-Varela,,Alabama vs Texas
Alabama,65,200 Fly,4,2:01.01,Glenda Abonyi Toth,,Alabama vs Georgia Tech
Alabama,65,200 Free,1,1:46.91,Ella Jones,,UGA Fall Invitational
Alabama,65,200 Free,2,1:47.17,Emma Sundermeyer,,Alabama vs Georgia Tech
Alabama,65,200 Free,3,1:47.20,Mackenzie Brandt,,UGA Fall Invitational
Alabama,65,200 Free,4,1:48.05,Victoria Raymond,,Alabama vs Georgia Tech
Alabama,65,200 Free,5,1:48.12,Cadence Vincent,,Alabama vs. Delta State
Alabama,65,200 Free,6,1:48.46,Stella Grace Watts,,UGA Fall Invitational
Alabama,65,200 Free,7,1:50.06,Mazie Paradis,,Alabama vs Georgia Tech
Alabama,65,200 Free,8,1:51.48,Sydney Holfelder,,Alabama vs Georgia Tech
Alabama,65,200 Im,1,2:00.08,Isabella Chavez-Varela,,Alabama vs Texas
Alabama,65,200 Im,2,2:00.61,Sydney Sanders,,UGA Fall Invitational
Alabama,65,200 Im,3,2:00.87,Kate Christian,,Alabama vs Texas
Alabama,65,200 Im,4,2:02.17,Ella Menear,,UGA Fall Invitational
Alabama,65,200 Im,5,2:03.40,Jada Scott,,Alabama vs. Delta State
Alabama,65,200 Im,6,2:05.71,Sydney Blackhurst,,Louisiana State vs. Florida State vs. Alabama
Alabama,65,200 Im,7,2:10.47,Nell Cagle,,Alabama vs Texas
Alabama,65,400 Im,1,4:12.07,Sydney Sanders,,UGA Fall Invitational
Alabama,65,400 Im,2,4:18.30,Kate Christian,,UGA Fall Invitational
Alabama,65,400 Im,3,4:19.63,Isabella Chavez-Varela,,Alabama vs Georgia Tech
Alabama,65,50 Free,1,21.79,Cadence Vincent,,UGA Fall Invitational
Alabama,65,50 Free,2,22.17,Charlotte Rosendale,,UGA Fall Invitational
Alabama,65,50 Free,3,22.21,Tessa Giele,,Alabama vs Georgia Tech
Alabama,65,50 Free,4,22.34,Jada Scott,,UGA Fall Invitational
Alabama,65,50 Free,5,23.05,Gaby Van Brunt,,UGA Fall Invitational
Alabama,65,50 Free,6,23.06,Maggie Robbins,,Alabama vs Georgia Tech
Alabama,65,50 Free,7,23.10,Sarah Parker,,UGA Fall Invitational
Alabama,65,50 Free,8,23.12,Sydney Holfelder,,UGA Fall Invitational
Alabama,65,50 Free,9,23.57,Mazie Paradis,,UGA Fall Invitational
Alabama,65,50 Free,10,24.08,Emma Sundermeyer,,Alabama vs. Delta State
Alabama,65,500 Free,1,4:43.21,Mackenzie Brandt,,Alabama vs Georgia Tech
Alabama,65,500 Free,2,4:47.71,Ella Jones,,Louisiana State vs. Florida State vs. Alabama
Alabama,65,500 Free,3,4:48.47,Emma Sundermeyer,,UGA Fall Invitational
Alabama,65,500 Free,4,4:48.62,Stella Grace Watts,,UGA Fall Invitational
Alabama,65,500 Free,5,4:54.57,Glenda Abonyi Toth,,UGA Fall Invitational
Alabama,65,500 Free,6,4:58.88,Lolly Milbaum,,Louisiana State vs. Florida State vs. Alabama
Arizona,120,100 Back,1,52.82,Kayman Neal,,NCSU Invitational
Arizona,120,100 Back,2,52.91,Lila Lillie,,Arizona vs. UCLA
Arizona,120,100 Back,3,53.15,Julia Smurzyńska,,Big 12 West Championship
Arizona,120,100 Back,4,53.35,Paige Armstrong,,Arizona vs. Texas A&M
Arizona,120,100 Back,5,54.69,Magdalena Hagsten Skarda,,Arizona vs. Texas A&M
Arizona,120,100 Back,6,55.42,Charlie Millard,,All Arizona D1 Invitational
Arizona,120,100 Back,7,56.73,Claire Christie,,"SMU vs Arizona, TCU"
Arizona,120,100 Breast,1,59.32,Eleni Gewalt,,NCSU Invitational
Arizona,120,100 Breast,2,1:00.45,Kelsey Wasikowski,,Arizona vs. Texas A&M
Arizona,120,100 Breast,3,1:01.27,Charlie Millard,,Arizona vs. Texas A&M
Arizona,120,100 Breast,4,1:01.46,Carrie Kramer,,Arizona vs. UCLA
Arizona,120,100 Breast,5,1:01.46,Ellie Fitzgerald,,Big 12 West Championship
Arizona,120,100 Breast,6,1:02.28,Rosalie Abel Thiebaut,,Arizona vs. Texas A&M
Arizona,120,100 Breast,7,1:02.80,Emma Kinsey,,Arizona vs. USC
Arizona,120,100 Fly,1,53.03,Maryam Sheikhalizadehkhanghah,,Arizona vs. UCLA
Arizona,120,100 Fly,2,53.41,Kayman Neal,,Arizona vs. UCLA
Arizona,120,100 Fly,3,53.80,Patricija Kondraskaite,,NCSU Invitational
Arizona,120,100 Fly,4,54.15,Lila Lillie,,NCSU Invitational
Arizona,120,100 Fly,5,54.39,MJ Neilson,,Big 12 West Championship
Arizona,120,100 Fly,6,54.56,Emma Kinsey,,All Arizona D1 Invitational
Arizona,120,100 Fly,7,55.16,Julia Urbanowski,,Arizona vs. USC
Arizona,120,100 Fly,8,55.85,Claire Christie,,Big 12 West Championship
Arizona,120,100 Fly,9,57.10,Ellie Fitzgerald,,Big 12 West Championship
Arizona,120,100 Fly,10,59.23,Rosalie Abel Thiebaut,,NCSU Invitational
Arizona,120,100 Free,1,48.36,Julia Wozniak,,Big 12 West Championship
Arizona,120,100 Free,2,48.69,Riley Botton,,NCSU Invitational
Arizona,120,100 Free,3,48.95,Patricija Kondraskaite,,"SMU vs Arizona, TCU"
Arizona,120,100 Free,4,49.36,Kayman Neal,,"SMU vs Arizona, TCU"
Arizona,120,100 Free,5,49.44,Meric Demirtepe,,Arizona vs. Texas A&M
Arizona,120,100 Free,6,49.90,Maryam Sheikhalizadehkhanghah,,NCSU Invitational
Arizona,120,100 Free,7,50.52,Eleni Gewalt,,NCSU Invitational
Arizona,120,100 Free,8,50.56,Julia Urbanowski,,"SMU vs Arizona, TCU"
Arizona,120,100 Free,9,50.79,Charlie Millard,,Arizona vs. UCLA
Arizona,120,100 Free,10,51.63,Magdalena Hagsten Skarda,,Big 12 West Championship
Arizona,120,1000 Free,1,10:05.97,Elise Clift,,Arizona vs. UCLA
Arizona,120,1000 Free,2,10:06.53,Ava Sutphin,,NCSU Invitational
Arizona,120,1000 Free,3,10:15.41,Malia Rausch,,Arizona vs. Texas A&M
Arizona,120,1650 Free,1,16:37.03,Ava Sutphin,,NCSU Invitational
Arizona,120,1650 Free,2,16:54.46,Malia Rausch,,Arizona vs. Texas A&M
Arizona,120,1650 Free,3,17:00.54,Elise Clift,,Arizona vs. Texas A&M
Arizona,120,200 Back,1,1:53.05,Kayman Neal,,NCSU Invitational
Arizona,120,200 Back,2,1:55.44,Julia Smurzyńska,,NCSU Invitational
Arizona,120,200 Back,3,1:56.62,Paige Armstrong,,NCSU Invitational
Arizona,120,200 Back,4,1:58.49,Magdalena Hagsten Skarda,,Arizona vs. Texas A&M
Arizona,120,200 Back,5,1:59.25,Lila Lillie,,NCSU Invitational
Arizona,120,200 Back,6,2:02.22,Claire Christie,,Arizona vs. UCLA
Arizona,120,200 Back,7,2:04.26,Elise Clift,,Arizona vs. USC
Arizona,120,200 Breast,1,2:10.95,Kelsey Wasikowski,,Big 12 West Championship
Arizona,120,200 Breast,2,2:13.28,Carrie Kramer,,NCSU Invitational
Arizona,120,200 Breast,3,2:13.42,Eleni Gewalt,,Arizona vs. Texas A&M
Arizona,120,200 Breast,4,2:14.28,Rosalie Abel Thiebaut,,Arizona vs. USC
Arizona,120,200 Breast,5,2:17.11,Charlie Millard,,Arizona vs. USC
Arizona,120,200 Breast,6,2:17.71,Ellie Fitzgerald,,Big 12 West Championship
Arizona,120,200 Fly,1,2:00.32,MJ Neilson,,Arizona vs. Texas A&M
Arizona,120,200 Fly,2,2:00.48,Claire Christie,,Arizona vs. Texas A&M
Arizona,120,200 Fly,3,2:01.22,Emma Kinsey,,Big 12 West Championship
Arizona,120,200 Fly,4,2:05.65,Maryam Sheikhalizadehkhanghah,,Big 12 West Championship
Arizona,120,200 Free,1,1:45.84,Kayman Neal,,Big 12 West Championship
Arizona,120,200 Free,2,1:48.25,Malia Rausch,,NCSU Invitational
Arizona,120,200 Free,3,1:48.34,Meric Demirtepe,,Arizona vs. UCLA
Arizona,120,200 Free,4,1:48.75,Riley Botton,,NCSU Invitational
Arizona,120,200 Free,5,1:49.22,Maryam Sheikhalizadehkhanghah,,NCSU Invitational
Arizona,120,200 Free,6,1:49.27,Elise Clift,,Arizona vs. Texas A&M
Arizona,120,200 Free,7,1:49.30,Julia Wozniak,,NCSU Invitational
Arizona,120,200 Free,8,1:50.03,Claire Christie,,All Arizona D1 Invitational
Arizona,120,200 Free,9,1:50.12,Ava Sutphin,,NCSU Invitational
Arizona,120,200 Free,10,1:51.17,Julia Smurzyńska,,Big 12 West Championship
Arizona,120,200 Im,1,2:00.44,Kelsey Wasikowski,,NCSU Invitational
Arizona,120,200 Im,2,2:00.64,Paige Armstrong,,NCSU Invitational
Arizona,120,200 Im,3,2:01.58,Charlie Millard,,Arizona vs. Texas A&M
Arizona,120,200 Im,4,2:01.65,Rosalie Abel Thiebaut,,NCSU Invitational
Arizona,120,200 Im,5,2:03.20,Carrie Kramer,,NCSU Invitational
Arizona,120,200 Im,6,2:03.43,Claire Christie,,Arizona vs. UCLA
Arizona,120,200 Im,7,2:03.67,Malia Rausch,,"SMU vs Arizona, TCU"
Arizona,120,200 Im,8,2:04.66,Julia Smurzyńska,,NCSU Invitational
Arizona,120,200 Im,9,2:08.63,MJ Neilson,,Big 12 West Championship
Arizona,120,400 Im,1,4:20.53,Rosalie Abel Thiebaut,,NCSU Invitational
Arizona,120,400 Im,2,4:23.67,Claire Christie,,Big 12 West Championship
Arizona,120,400 Im,3,4:30.23,Kelsey Wasikowski,,Arizona vs. USC
Arizona,120,400 Im,4,4:32.08,Malia Rausch,,Big 12 West Championship
Arizona,120,50 Free,1,21.97,Riley Botton,,NCSU Invitational
Arizona,120,50 Free,2,22.05,Julia Wozniak,,NCSU Invitational
Arizona,120,50 Free,3,22.42,Patricija Kondraskaite,,Arizona vs. USC
Arizona,120,50 Free,4,22.92,Meric Demirtepe,,Arizona vs. Texas A&M
Arizona,120,50 Free,5,23.08,Maryam Sheikhalizadehkhanghah,,NCSU Invitational
Arizona,120,50 Free,6,23.22,Eleni Gewalt,,"SMU vs Arizona, TCU"
Arizona,120,50 Free,7,23.39,Julia Urbanowski,,Arizona vs. UCLA
Arizona,120,50 Free,8,23.49,Magdalena Hagsten Skarda,,Arizona vs. Texas A&M
Arizona,120,50 Free,9,23.57,Ellie Fitzgerald,,Arizona vs. USC
Arizona,120,50 Free,10,23.60,Lila Lillie,,"SMU vs Arizona, TCU"
Arizona,120,500 Free,1,4:47.23,Malia Rausch,,NCSU Invitational
Arizona,120,500 Free,2,4:50.34,Elise Clift,,Arizona vs. Texas A&M
Arizona,120,500 Free,3,4:51.18,Ava Sutphin,,NCSU Invitational
Arizona,120,500 Free,4,4:59.27,Claire Christie,,Big 12 West Championship
Arizona,120,500 Free,5,5:16.64,Billie Blu Mondonedo,,Arizona vs. USC
Army,326,100 Back,1,52.85,Angie McKane,,Army vs. Navy
Army,326,100 Back,2,54.59,Jenna Hart,,Army vs. Navy
Army,326,100 Back,3,55.31,Layne Peterson,,Army vs. Navy
Army,326,100 Back,4,55.93,Abby Reich,,Army vs. Navy
Army,326,100 Back,5,56.02,Sydney Braeger,,NCSU Invitational
Army,326,100 Back,6,56.97,Avery Lord,,Army vs. Navy
Army,326,100 Back,7,58.11,Morgan Lawler,,NCSU Invitational
Army,326,100 Back,8,58.39,Haasini Prabhakar,,NCSU Invitational
Army,326,100 Back,9,58.83,Kira MACMULLAN,,GT DMT: Army vs. George Washington
Army,326,100 Back,10,59.65,Cora Webber,,NCSU Invitational
Army,326,100 Breast,1,1:00.42,Catriona Gilmore,,Army vs. Navy
Army,326,100 Breast,2,1:02.83,Angie McKane,,"Boston University vs. Army, BC"
Army,326,100 Breast,3,1:04.14,Reagan Graybill,,NCSU Invitational
Army,326,100 Breast,4,1:05.12,Eden Chuang,,Army vs. Penn State
Army,326,100 Breast,5,1:05.50,April Chun,,NCSU Invitational
Army,326,100 Breast,6,1:05.78,Evy Laursen,,NCSU Invitational
Army,326,100 Breast,7,1:06.50,Corrie Dudley,,Army vs. Navy
Army,326,100 Breast,8,1:07.39,Kira MACMULLAN,,Army vs. Bucknell
Army,326,100 Breast,9,1:09.78,Elly Brackin,,Army vs. Navy
Army,326,100 Fly,1,52.10,Angie McKane,,GT DMT: Florida State vs. Army
Army,326,100 Fly,2,53.22,Sydney Braeger,,GT DMT: Florida State vs. Army
Army,326,100 Fly,3,54.73,Jenna Hart,,Army vs. Bucknell
Army,326,100 Fly,4,55.07,Cora Webber,,NCSU Invitational
Army,326,100 Fly,5,56.04,Haasini Prabhakar,,NCSU Invitational
Army,326,100 Fly,6,56.56,Hadley King,,Army vs. Navy
Army,326,100 Fly,7,57.04,Avery Lord,,NCSU Invitational
Army,326,100 Fly,8,57.79,Addie Rice,,Army vs. Navy
Army,326,100 Fly,9,58.34,Amelia Lester,,Army vs. VMI
Army,326,100 Fly,10,58.74,Corrie Dudley,,NCSU Invitational
Army,326,100 Free,1,49.13,Angie McKane,,Army vs. Navy
Army,326,100 Free,2,49.90,Molly Webber,,"Boston University vs. Army, BC"
