school_name,team_id,event,rank,time,swimmer,year,meet
Bloomsburg,227,100 Breast,4,58.97,Daryn Ginter,,F&M Invitational
Bloomsburg,227,100 Breast,5,59.07,Constantine Buga,,F&M Invitational
Bloomsburg,227,100 Breast,6,1:01.58,Brayden Kemezis,,John A Pidgeon Memorial Invitational
Bloomsburg,227,100 Breast,7,1:01.61,Nick Zaffiro,,"Kutztown vs.. Bloomsburg, Edinboro"
Bloomsburg,227,100 Breast,8,1:02.68,Tommy Houck,,John A Pidgeon Memorial Invitational
Bloomsburg,227,100 Breast,9,1:03.07,Nick Lennon,,F&M Invitational
Bloomsburg,227,100 Fly,1,49.50,Jack Drake,,F&M Invitational
Bloomsburg,227,100 Fly,2,50.59,Drew Holmes,,F&M Invitational
Bloomsburg,227,100 Fly,3,50.98,Adler Zawodny,,F&M Invitational
Bloomsburg,227,100 Fly,4,51.08,Nick Lennon,,F&M Invitational
Bloomsburg,227,100 Fly,5,52.25,Connor McClurkin,,F&M Invitational
Bloomsburg,227,100 Fly,6,52.53,Michael Huegel,,F&M Invitational
Bloomsburg,227,100 Fly,7,52.93,Tyler Tinsley,,F&M Invitational
Bloomsburg,227,100 Fly,8,53.92,Daryn Ginter,,IUP Last Chance Invitational
Bloomsburg,227,100 Fly,9,54.16,Sean Witmer,,F&M Invitational
Bloomsburg,227,100 Fly,10,54.16,Brayden Kemezis,,IUP Last Chance Invitational
Bloomsburg,227,100 Free,1,45.05,Jack Drake,,F&M Invitational
Bloomsburg,227,100 Free,2,45.54,Ian Hamilton,,F&M Invitational
Bloomsburg,227,100 Free,3,45.87,Drew Holmes,,F&M Invitational
Bloomsburg,227,100 Free,4,46.26,Tommy Houck,,F&M Invitational
Bloomsburg,227,100 Free,5,46.31,Daryn Ginter,,F&M Invitational
Bloomsburg,227,100 Free,6,46.79,Matthew Boehme,,F&M Invitational
Bloomsburg,227,100 Free,7,47.16,Ethan Coffman,,F&M Invitational
Bloomsburg,227,100 Free,8,47.55,Tyler Tinsley,,F&M Invitational
Bloomsburg,227,100 Free,9,48.00,Adler Zawodny,,F&M Invitational
Bloomsburg,227,100 Free,10,48.11,Nick Lennon,,F&M Invitational
Bloomsburg,227,1000 Free,1,10:00.68,Michael Huegel,,F&M Invitational
Bloomsburg,227,1000 Free,2,10:19.05,Max McCloskey,,F&M Invitational
Bloomsburg,227,1000 Free,3,10:19.30,Ethan Coffman,,"Kutztown vs.. Bloomsburg, Edinboro"
Bloomsburg,227,1000 Free,4,10:32.28,Luke Willard,,Bloomsburg vs. West Chester
Bloomsburg,227,1000 Free,5,10:58.98,Ethan Robertson,,"Kutztown vs.. Bloomsburg, Edinboro"
Bloomsburg,227,1650 Free,1,16:36.12,Michael Huegel,,F&M Invitational
Bloomsburg,227,1650 Free,2,16:59.62,Max McCloskey,,F&M Invitational
Bloomsburg,227,1650 Free,3,17:44.31,Luke Willard,,F&M Invitational
Bloomsburg,227,200 Back,1,1:57.41,Ian Hamilton,,IUP Last Chance Invitational
Bloomsburg,227,200 Back,2,1:58.55,Cole Verga,,F&M Invitational
Bloomsburg,227,200 Back,3,1:58.95,Tommy Houck,,F&M Invitational
Bloomsburg,227,200 Back,4,1:59.00,Colin Nash,,F&M Invitational
Bloomsburg,227,200 Back,5,1:59.75,Chad Jones,,F&M Invitational
Bloomsburg,227,200 Back,6,2:02.38,Ethan Coffman,,IUP Last Chance Invitational
Bloomsburg,227,200 Back,7,2:02.42,Matthew Boehme,,Bloomsburg vs. West Chester
Bloomsburg,227,200 Back,8,2:07.71,Michael Huegel,,IUP Last Chance Invitational
Bloomsburg,227,200 Breast,1,2:05.29,Connor McClurkin,,F&M Invitational
Bloomsburg,227,200 Breast,2,2:05.73,Nick Zaffiro,,F&M Invitational
Bloomsburg,227,200 Breast,3,2:07.61,Constantine Buga,,F&M Invitational
Bloomsburg,227,200 Breast,4,2:08.47,Brayden Kemezis,,F&M Invitational
Bloomsburg,227,200 Breast,5,2:08.68,Sean Witmer,,F&M Invitational
Bloomsburg,227,200 Breast,6,2:10.26,Drew Holmes,,IUP Last Chance Invitational
Bloomsburg,227,200 Breast,7,2:16.98,Daryn Ginter,,IUP Last Chance Invitational
Bloomsburg,227,200 Breast,8,2:21.45,Ethan Robertson,,Bloomsburg vs Clarion
Bloomsburg,227,200 Fly,1,1:50.94,Jack Drake,,F&M Invitational
Bloomsburg,227,200 Fly,2,1:55.97,Matthew Boehme,,F&M Invitational
Bloomsburg,227,200 Fly,3,1:57.40,Adler Zawodny,,F&M Invitational
Bloomsburg,227,200 Fly,4,1:57.91,Nick Lennon,,F&M Invitational
Bloomsburg,227,200 Fly,5,1:58.62,Nick Zaffiro,,Bloomsburg vs. West Chester
Bloomsburg,227,200 Fly,6,2:02.78,Max McCloskey,,F&M Invitational
Bloomsburg,227,200 Fly,7,2:03.22,Michael Huegel,,Bloomsburg vs Clarion
Bloomsburg,227,200 Fly,8,2:09.25,Tyler Tinsley,,F&M Invitational
Bloomsburg,227,200 Free,1,1:40.52,Jack Drake,,F&M Invitational
Bloomsburg,227,200 Free,2,1:41.96,Tommy Houck,,F&M Invitational
Bloomsburg,227,200 Free,3,1:42.24,Ethan Coffman,,F&M Invitational
Bloomsburg,227,200 Free,4,1:42.83,Ian Hamilton,,F&M Invitational
Bloomsburg,227,200 Free,5,1:43.74,Daryn Ginter,,F&M Invitational
Bloomsburg,227,200 Free,6,1:45.16,Brayden Kemezis,,F&M Invitational
Bloomsburg,227,200 Free,7,1:45.73,Drew Holmes,,Bloomsburg vs. West Chester
Bloomsburg,227,200 Free,8,1:47.59,Matthew Boehme,,"Kutztown vs.. Bloomsburg, Edinboro"
Bloomsburg,227,200 Free,9,1:48.39,Michael Huegel,,F&M Invitational
Bloomsburg,227,200 Free,10,1:48.40,Luke Willard,,F&M Invitational
Bloomsburg,227,200 Im,1,1:52.87,Nick Zaffiro,,F&M Invitational
Bloomsburg,227,200 Im,2,1:53.22,Drew Holmes,,F&M Invitational
Bloomsburg,227,200 Im,3,1:55.08,Tommy Houck,,F&M Invitational
Bloomsburg,227,200 Im,4,1:55.91,Matthew Boehme,,F&M Invitational
Bloomsburg,227,200 Im,5,1:56.04,Chad Jones,,F&M Invitational
Bloomsburg,227,200 Im,6,1:56.06,Connor McClurkin,,F&M Invitational
Bloomsburg,227,200 Im,7,1:56.21,Brayden Kemezis,,John A Pidgeon Memorial Invitational
Bloomsburg,227,200 Im,8,1:56.35,Ethan Coffman,,John A Pidgeon Memorial Invitational
Bloomsburg,227,200 Im,9,1:57.63,Constantine Buga,,F&M Invitational
Bloomsburg,227,200 Im,10,1:59.27,Sean Witmer,,F&M Invitational
Bloomsburg,227,400 Im,1,4:01.55,Nick Zaffiro,,F&M Invitational
Bloomsburg,227,400 Im,2,4:11.41,Matthew Boehme,,Bloomsburg vs Clarion
Bloomsburg,227,400 Im,3,4:11.79,Constantine Buga,,F&M Invitational
Bloomsburg,227,400 Im,4,4:17.08,Chad Jones,,F&M Invitational
Bloomsburg,227,400 Im,5,4:26.61,Max McCloskey,,F&M Invitational
Bloomsburg,227,50 Free,1,20.48,Jack Drake,,Bloomsburg vs. ESU vs. Shippen
Bloomsburg,227,50 Free,2,20.91,Ian Hamilton,,F&M Invitational
Bloomsburg,227,50 Free,3,21.03,Drew Holmes,,F&M Invitational
Bloomsburg,227,50 Free,4,21.18,Tommy Houck,,F&M Invitational
Bloomsburg,227,50 Free,5,21.35,Adler Zawodny,,F&M Invitational
Bloomsburg,227,50 Free,6,21.35,Daryn Ginter,,F&M Invitational
Bloomsburg,227,50 Free,7,21.70,Tyler Tinsley,,F&M Invitational
Bloomsburg,227,50 Free,8,21.86,Nick Lennon,,F&M Invitational
Bloomsburg,227,50 Free,9,21.92,Cole Verga,,F&M Invitational
Bloomsburg,227,50 Free,10,22.27,Michael Huegel,,F&M Invitational
Bloomsburg,227,500 Free,1,4:39.65,Brayden Kemezis,,F&M Invitational
Bloomsburg,227,500 Free,2,4:43.86,Ethan Coffman,,F&M Invitational
Bloomsburg,227,500 Free,3,4:48.66,Michael Huegel,,F&M Invitational
Bloomsburg,227,500 Free,4,4:53.73,Max McCloskey,,F&M Invitational
Bloomsburg,227,500 Free,5,4:56.05,Ian Hamilton,,John A Pidgeon Memorial Invitational
Bloomsburg,227,500 Free,6,4:59.77,Luke Willard,,F&M Invitational
Bloomsburg,227,500 Free,7,5:02.74,Ethan Robertson,,F&M Invitational
Bloomsburg,227,500 Free,8,5:03.00,Sean Witmer,,John A Pidgeon Memorial Invitational
Carson-Newman,10003343,100 Back,1,46.95,Gabriel Morales,,Gamecock Invitational
Carson-Newman,10003343,100 Back,2,48.49,Will Humphreys,,Gamecock Invitational
Carson-Newman,10003343,100 Back,3,49.51,Arthur Gluzman,,Gamecock Invitational
Carson-Newman,10003343,100 Back,4,51.48,Andrew Groves,,Gamecock Invitational
Carson-Newman,10003343,100 Back,5,52.52,Hayden Wright,,2025 UINDY Quad Meet
Carson-Newman,10003343,100 Back,6,52.53,Ryan Teuton,,Gamecock Invitational
Carson-Newman,10003343,100 Back,7,54.00,connor wilkes,,Mars Hill vs Carson-Newman
Carson-Newman,10003343,100 Back,8,55.83,Jakov Igrec,,Emory Fall Invitational
Carson-Newman,10003343,100 Back,9,58.93,Joey Moos,,Wingate vs. Carson-Newman
Carson-Newman,10003343,100 Breast,1,56.90,Ryan Berry,,Gamecock Invitational
Carson-Newman,10003343,100 Breast,2,57.43,Eli Conard,,Gamecock Invitational
Carson-Newman,10003343,100 Breast,3,57.79,Justin Duke,,Gamecock Invitational
Carson-Newman,10003343,100 Breast,4,57.80,Andrew Groves,,Gamecock Invitational
Carson-Newman,10003343,100 Breast,5,58.06,EDUARDO SOARES DA SILVA,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,100 Breast,6,59.08,Griffin Fisher,,Gamecock Invitational
Carson-Newman,10003343,100 Breast,7,59.87,Brayden Sims,,Mars Hill vs Carson-Newman
Carson-Newman,10003343,100 Breast,8,1:00.57,Miles Humphreys,,Gamecock Invitational
Carson-Newman,10003343,100 Breast,9,1:01.50,Cody Hart,,Emory Fall Invitational
Carson-Newman,10003343,100 Breast,10,1:02.21,Ryan Teuton,,Wingate vs. Carson-Newman
Carson-Newman,10003343,100 Fly,1,47.22,Gabriel Morales,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,2,47.75,Will Humphreys,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,3,48.08,Arthur Gluzman,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,4,50.30,Jake Sell,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,5,50.64,Andrew Groves,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,6,51.10,Eli Conard,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,7,51.51,Noah Day,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,8,52.00,Ryan Berry,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,9,52.14,Ryan Teuton,,Gamecock Invitational
Carson-Newman,10003343,100 Fly,10,52.53,connor wilkes,,Gamecock Invitational
Carson-Newman,10003343,100 Free,1,43.66,Gabriel Catapano,,Gamecock Invitational
Carson-Newman,10003343,100 Free,2,44.30,Gabriel Morales,,Gamecock Invitational
Carson-Newman,10003343,100 Free,3,44.98,Arthur Gluzman,,Gamecock Invitational
Carson-Newman,10003343,100 Free,4,45.25,Will Humphreys,,Gamecock Invitational
Carson-Newman,10003343,100 Free,5,45.97,Cody Hart,,Gamecock Invitational
Carson-Newman,10003343,100 Free,6,46.57,Eli Conard,,Gamecock Invitational
Carson-Newman,10003343,100 Free,7,46.65,Bozzolo Bozzolo,,Gamecock Invitational
Carson-Newman,10003343,100 Free,8,47.71,connor wilkes,,Gamecock Invitational
Carson-Newman,10003343,100 Free,9,47.73,Cameron Nichols,,Gamecock Invitational
Carson-Newman,10003343,100 Free,10,47.77,Andrew Groves,,Emory Fall Invitational
Carson-Newman,10003343,1000 Free,1,9:42.21,Jack Hebert,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,1000 Free,2,9:45.79,Mikael Soederberg,,Gamecock Invitational
Carson-Newman,10003343,1000 Free,3,10:01.64,Bozzolo Bozzolo,,Emory Fall Invitational
Carson-Newman,10003343,1000 Free,4,10:13.10,Noah Day,,Mars Hill vs Carson-Newman
Carson-Newman,10003343,1000 Free,5,10:16.78,Cameron Nichols,,Mars Hill vs Carson-Newman
Carson-Newman,10003343,1000 Free,6,10:20.95,Jakov Igrec,,Wingate vs. Carson-Newman
Carson-Newman,10003343,1000 Free,7,10:26.32,Jake Sell,,Wingate vs. Carson-Newman
Carson-Newman,10003343,1000 Free,8,10:30.37,Chase Baker,,Gamecock Invitational
Carson-Newman,10003343,1000 Free,9,10:31.49,Joey Moos,,Mars Hill vs Carson-Newman
Carson-Newman,10003343,1000 Free,10,10:33.38,Riley Mortenson,,Catawba vs. Carson-Newman
Carson-Newman,10003343,1650 Free,1,16:17.64,Mikael Soederberg,,Gamecock Invitational
Carson-Newman,10003343,1650 Free,2,16:18.36,Jack Hebert,,Gamecock Invitational
Carson-Newman,10003343,1650 Free,3,16:41.19,Bozzolo Bozzolo,,Emory Fall Invitational
Carson-Newman,10003343,1650 Free,4,17:22.07,Chase Baker,,Gamecock Invitational
Carson-Newman,10003343,1650 Free,5,17:40.80,Riley Mortenson,,Emory Fall Invitational
Carson-Newman,10003343,1650 Free,6,17:53.18,Joey Moos,,Gamecock Invitational
Carson-Newman,10003343,200 Back,1,1:46.75,Gabriel Morales,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,200 Back,2,1:47.34,Will Humphreys,,Gamecock Invitational
Carson-Newman,10003343,200 Back,3,1:55.18,Andrew Groves,,2025 UINDY Quad Meet
Carson-Newman,10003343,200 Back,4,1:57.08,Ryan Teuton,,Catawba vs. Carson-Newman
Carson-Newman,10003343,200 Back,5,1:57.18,Hayden Wright,,Wingate vs. Carson-Newman
Carson-Newman,10003343,200 Back,6,1:57.29,Jakov Igrec,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,200 Back,7,1:59.64,Jack Hebert,,Wingate vs. Carson-Newman
Carson-Newman,10003343,200 Back,8,2:00.53,connor wilkes,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,200 Back,9,2:09.55,Brayden Sims,,Gamecock Invitational
Carson-Newman,10003343,200 Back,10,2:17.66,Chase Baker,,Wingate vs. Carson-Newman
Carson-Newman,10003343,200 Breast,1,2:04.97,Ryan Berry,,Gamecock Invitational
Carson-Newman,10003343,200 Breast,2,2:06.02,Mikael Soederberg,,Gamecock Invitational
Carson-Newman,10003343,200 Breast,3,2:10.09,EDUARDO SOARES DA SILVA,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,200 Breast,4,2:10.30,Griffin Fisher,,Gamecock Invitational
Carson-Newman,10003343,200 Breast,5,2:10.38,Jack Hebert,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,200 Breast,6,2:11.67,Justin Duke,,Gamecock Invitational
Carson-Newman,10003343,200 Breast,7,2:13.81,Miles Humphreys,,Gamecock Invitational
Carson-Newman,10003343,200 Breast,8,2:14.67,Ryan Teuton,,Wingate vs. Carson-Newman
Carson-Newman,10003343,200 Breast,9,2:17.85,Brayden Sims,,Gamecock Invitational
Carson-Newman,10003343,200 Fly,1,1:45.51,Gabriel Morales,,Gamecock Invitational
Carson-Newman,10003343,200 Fly,2,1:52.07,Arthur Gluzman,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,200 Fly,3,1:53.41,Noah Day,,Gamecock Invitational
Carson-Newman,10003343,200 Fly,4,1:53.55,Jake Sell,,Gamecock Invitational
Carson-Newman,10003343,200 Fly,5,1:58.86,Mikael Soederberg,,Wingate vs. Carson-Newman
Carson-Newman,10003343,200 Fly,6,1:58.89,Jack Hebert,,Emory Fall Invitational
Carson-Newman,10003343,200 Fly,7,2:02.00,Jakov Igrec,,2025 UINDY Quad Meet
Carson-Newman,10003343,200 Fly,8,2:17.64,Chase Baker,,Wingate vs. Carson-Newman
Carson-Newman,10003343,200 Free,1,1:37.62,Gabriel Catapano,,Gamecock Invitational
Carson-Newman,10003343,200 Free,2,1:39.47,Jake Sell,,Gamecock Invitational
Carson-Newman,10003343,200 Free,3,1:40.06,Cody Hart,,Gamecock Invitational
Carson-Newman,10003343,200 Free,4,1:40.09,Gabriel Morales,,Mars Hill vs Carson-Newman
Carson-Newman,10003343,200 Free,5,1:40.14,Bozzolo Bozzolo,,Gamecock Invitational
Carson-Newman,10003343,200 Free,6,1:43.75,Cameron Nichols,,Gamecock Invitational
Carson-Newman,10003343,200 Free,7,1:43.92,Andrew Groves,,Gamecock Invitational
Carson-Newman,10003343,200 Free,8,1:44.09,Noah Day,,Gamecock Invitational
Carson-Newman,10003343,200 Free,9,1:45.88,connor wilkes,,Gamecock Invitational
Carson-Newman,10003343,200 Free,10,1:45.94,Jack Hebert,,2025 UINDY Quad Meet
Carson-Newman,10003343,200 Im,1,1:51.34,Gabriel Morales,,Emory Fall Invitational
Carson-Newman,10003343,200 Im,2,1:54.06,Ryan Berry,,Gamecock Invitational
Carson-Newman,10003343,200 Im,3,1:54.59,Justin Duke,,Gamecock Invitational
Carson-Newman,10003343,200 Im,4,1:54.97,Andrew Groves,,Gamecock Invitational
Carson-Newman,10003343,200 Im,5,1:55.50,Jack Hebert,,Gamecock Invitational
Carson-Newman,10003343,200 Im,6,1:56.64,Mikael Soederberg,,Gamecock Invitational
Carson-Newman,10003343,200 Im,7,1:59.22,Jakov Igrec,,Gamecock Invitational
Carson-Newman,10003343,200 Im,8,1:59.32,Ryan Teuton,,Emory Fall Invitational
Carson-Newman,10003343,200 Im,9,2:04.04,Miles Humphreys,,Gamecock Invitational
Carson-Newman,10003343,200 Im,10,2:04.27,Griffin Fisher,,Wingate vs. Carson-Newman
Carson-Newman,10003343,400 Im,1,4:03.24,Mikael Soederberg,,Gamecock Invitational
Carson-Newman,10003343,400 Im,2,4:03.33,Jack Hebert,,Gamecock Invitational
Carson-Newman,10003343,400 Im,3,4:08.59,Jakov Igrec,,Gamecock Invitational
Carson-Newman,10003343,400 Im,4,4:19.16,Justin Duke,,Wingate vs. Carson-Newman
Carson-Newman,10003343,400 Im,5,4:23.24,Ryan Berry,,Emory Fall Invitational
Carson-Newman,10003343,400 Im,6,4:26.77,Ryan Teuton,,Gamecock Invitational
Carson-Newman,10003343,400 Im,7,4:35.55,Miles Humphreys,,Emory Fall Invitational
Carson-Newman,10003343,400 Im,8,4:49.37,Brayden Sims,,Emory Fall Invitational
Carson-Newman,10003343,50 Free,1,20.39,Arthur Gluzman,,Gamecock Invitational
Carson-Newman,10003343,50 Free,2,20.46,Gabriel Morales,,Gamecock Invitational
Carson-Newman,10003343,50 Free,3,20.46,Gabriel Catapano,,Gamecock Invitational
Carson-Newman,10003343,50 Free,4,20.81,Cody Hart,,Gamecock Invitational
Carson-Newman,10003343,50 Free,5,21.32,Eli Conard,,Gamecock Invitational
Carson-Newman,10003343,50 Free,6,21.49,Noah Day,,Gamecock Invitational
Carson-Newman,10003343,50 Free,7,21.67,connor wilkes,,Gamecock Invitational
Carson-Newman,10003343,50 Free,8,21.75,Will Humphreys,,Catawba vs. Carson-Newman
Carson-Newman,10003343,50 Free,9,22.03,Cameron Nichols,,Emory Fall Invitational
Carson-Newman,10003343,50 Free,10,22.12,Justin Duke,,Emory Fall Invitational
Carson-Newman,10003343,500 Free,1,4:33.60,Bozzolo Bozzolo,,Gamecock Invitational
Carson-Newman,10003343,500 Free,2,4:35.78,Gabriel Catapano,,Carson-Newman vs Lenoir-Rhyne and Milligan
Carson-Newman,10003343,500 Free,3,4:38.74,Jack Hebert,,Gamecock Invitational
Carson-Newman,10003343,500 Free,4,4:49.16,Mikael Soederberg,,Emory Fall Invitational
Carson-Newman,10003343,500 Free,5,4:49.47,Cameron Nichols,,Gamecock Invitational
Carson-Newman,10003343,500 Free,6,4:50.21,Jakov Igrec,,Gamecock Invitational
Carson-Newman,10003343,500 Free,7,4:50.49,Jake Sell,,Gamecock Invitational
Carson-Newman,10003343,500 Free,8,4:53.56,Riley Mortenson,,Gamecock Invitational
Carson-Newman,10003343,500 Free,9,4:56.36,Joey Moos,,Gamecock Invitational
Carson-Newman,10003343,500 Free,10,5:00.90,Chase Baker,,Gamecock Invitational
Catawba,201,100 Back,1,48.66,George Fykatas,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Back,2,51.33,Matt Howard,,Catawba vs. Lenoir-Rhyne
Catawba,201,100 Back,3,51.69,Jules Remy,,Catawba vs. Lenoir-Rhyne
Catawba,201,100 Back,4,51.88,Alejandro Alvarez Fernandez,,Catawba vs. Carson-Newman
Catawba,201,100 Back,5,52.87,Nolan Lacjak,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Back,6,53.10,Evan Stroud,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Breast,1,53.20,Maks Minichowski,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Breast,2,55.21,Greg Kisshauer,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Breast,3,55.91,Rowan Viles,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Breast,4,56.08,Jules Remy,,Catawba vs. Wingate
Catawba,201,100 Breast,5,56.18,Ryan Case,,Catawba vs. Lenoir-Rhyne
Catawba,201,100 Breast,6,56.50,Marshall Wells,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Breast,7,58.19,João Vitor Oliveira,,Catawba vs. Lenoir-Rhyne
Catawba,201,100 Fly,1,48.68,Lassi Niemi,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Fly,2,48.88,Ryan Case,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Fly,3,48.95,Cameron Watson,,Catawba vs. Lenoir-Rhyne
Catawba,201,100 Fly,4,51.11,Peyton Ponce-de-Leon,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Fly,5,51.38,Sammer Abdallah,,Catawba vs. Gardner-Webb
Catawba,201,100 Fly,6,51.42,Ivo Cruz,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Fly,7,52.26,Greg Kisshauer,,Milligan vs. Catawba vs. Roanoke
Catawba,201,100 Fly,8,52.41,Jules Remy,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Fly,9,53.24,João Vitor Oliveira,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Fly,10,53.75,Nolan Lacjak,,Queens (NC) vs. Catawba
Catawba,201,100 Free,1,43.72,Maks Minichowski,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Free,2,43.88,Matt Howard,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Free,3,45.88,Jules Remy,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Free,4,46.01,Sammer Abdallah,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Free,5,46.06,Lassi Niemi,,Catawba vs. Lenoir-Rhyne
Catawba,201,100 Free,6,46.16,Ivo Cruz,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,100 Free,7,46.30,Ryan Case,,Milligan vs. Catawba vs. Roanoke
Catawba,201,100 Free,8,46.87,Cameron Watson,,Queens (NC) vs. Catawba
Catawba,201,100 Free,9,47.17,Alejandro Alvarez Fernandez,,Milligan vs. Catawba vs. Roanoke
Catawba,201,100 Free,10,47.90,Peyton Ponce-de-Leon,,Milligan vs. Catawba vs. Roanoke
Catawba,201,1000 Free,1,9:14.29,Nazar Herashchenko,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,1000 Free,2,9:28.90,Lincoln Council,,Catawba vs. Lenoir-Rhyne
Catawba,201,1000 Free,3,9:36.42,Jerzy Larys,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,1000 Free,4,10:04.48,Lewis Mikesell,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,1000 Free,5,10:05.39,Peyton Ponce-de-Leon,,Catawba vs. Lenoir-Rhyne
Catawba,201,1650 Free,1,15:19.76,Nazar Herashchenko,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,1650 Free,2,15:53.94,Lincoln Council,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,1650 Free,3,16:01.53,Jerzy Larys,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,1650 Free,4,16:47.71,Lewis Mikesell,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Back,1,1:47.14,George Fykatas,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Back,2,1:48.27,Alejandro Alvarez Fernandez,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Back,3,1:56.95,João Vitor Oliveira,,Catawba vs. Carson-Newman
Catawba,201,200 Back,4,1:57.32,Peyton Ponce-de-Leon,,Catawba vs. Carson-Newman
Catawba,201,200 Back,5,1:57.67,Nolan Lacjak,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Back,6,1:58.06,Evan Stroud,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Breast,1,1:58.39,Rowan Viles,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Breast,2,1:59.97,Jules Remy,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Breast,3,2:01.09,Ryan Case,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Breast,4,2:05.49,Greg Kisshauer,,Catawba vs. Gardner-Webb
Catawba,201,200 Breast,5,2:08.40,Marshall Wells,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Breast,6,2:08.77,João Vitor Oliveira,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Fly,1,1:46.77,Cameron Watson,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Fly,2,1:48.17,Lassi Niemi,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Fly,3,1:50.31,Nazar Herashchenko,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Fly,4,1:51.18,Greg Kisshauer,,Catawba vs. Carson-Newman
Catawba,201,200 Fly,5,1:52.02,Alejandro Alvarez Fernandez,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Fly,6,1:52.54,Peyton Ponce-de-Leon,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Fly,7,1:53.55,João Vitor Oliveira,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Fly,8,1:54.16,Sammer Abdallah,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Fly,9,1:59.80,Lewis Mikesell,,Catawba vs. Carson-Newman
Catawba,201,200 Free,1,1:37.19,Maks Minichowski,,Catawba vs. Wingate
Catawba,201,200 Free,2,1:37.96,Nazar Herashchenko,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Free,3,1:39.66,Sammer Abdallah,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Free,4,1:40.35,Jules Remy,,Catawba vs. Carson-Newman
Catawba,201,200 Free,5,1:40.56,Cameron Watson,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Free,6,1:41.10,Matt Howard,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Free,7,1:42.21,Lassi Niemi,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Free,8,1:42.60,George Fykatas,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Free,9,1:43.50,Lincoln Council,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Free,10,1:44.08,Alejandro Alvarez Fernandez,,Catawba vs. Wingate
