school_name,team_id,event,rank,time,swimmer,year,meet
Missouri State,454,200 Im,7,2:00.12,Alex Boutin,,"Missouri State vs. Indiana State, Ouachita Baptist"
Missouri State,454,400 Im,1,3:53.09,Mate Miszlai,,21st House of Champions Invitational
Missouri State,454,400 Im,2,3:56.73,Anderson Brown,,21st House of Champions Invitational
Missouri State,454,400 Im,3,3:58.58,Tomas Chocholaty,,21st House of Champions Invitational
Missouri State,454,400 Im,4,4:04.49,Peter Wendol,,21st House of Champions Invitational
Missouri State,454,400 Im,5,4:06.72,Zach Mendez,,"Missouri State vs. Indiana State, Ouachita Baptist"
Missouri State,454,400 Im,6,4:09.00,Aiden Dunn,,21st House of Champions Invitational
Missouri State,454,50 Free,1,19.95,Lucas Chadwell,,21st House of Champions Invitational
Missouri State,454,50 Free,2,20.38,Матвей Чесаков,,21st House of Champions Invitational
Missouri State,454,50 Free,3,21.02,Luigi Da Silva,,21st House of Champions Invitational
Missouri State,454,50 Free,4,21.14,Chris Bedsole,,21st House of Champions Invitational
Missouri State,454,50 Free,5,21.39,Kiefer Roemer,,MO State vs. SIU
Missouri State,454,50 Free,6,21.63,Kayden Hedrick,,Nebraska-Omaha vs. Missouri State
Missouri State,454,50 Free,7,21.84,Zach Mendez,,Nebraska-Omaha vs. Missouri State
Missouri State,454,50 Free,8,21.92,Ilias Elfallaki Elachrafi,,21st House of Champions Invitational
Missouri State,454,50 Free,9,21.99,Alex Boutin,,Drury vs. Missouri State
Missouri State,454,50 Free,10,22.32,Jack Grandy,,"Missouri State vs. Indiana State, Ouachita Baptist"
Missouri State,454,500 Free,1,4:22.74,Zach Mendez,,21st House of Champions Invitational
Missouri State,454,500 Free,2,4:25.11,Ilias Elfallaki Elachrafi,,21st House of Champions Invitational
Missouri State,454,500 Free,3,4:25.98,Mate Miszlai,,21st House of Champions Invitational
Missouri State,454,500 Free,4,4:36.33,Tomas Chocholaty,,21st House of Champions Invitational
Missouri State,454,500 Free,5,4:40.38,Aiden Dunn,,21st House of Champions Invitational
Missouri State,454,500 Free,6,4:41.85,Kayden Hedrick,,"Missouri State vs. Indiana State, Ouachita Baptist"
Monmouth,10007454,100 Back,1,48.31,Owen Dyson,,Patriot Invitational
Monmouth,10007454,100 Back,2,49.68,Angus Blair,,Patriot Invitational
Monmouth,10007454,100 Back,3,52.30,Nevo Truong,,Patriot Invitational
Monmouth,10007454,100 Back,4,52.43,Torin Doherty,,Patriot Invitational
Monmouth,10007454,100 Back,5,55.31,Trevor Nolan,,Monmouth vs. TCNJ
Monmouth,10007454,100 Breast,1,55.30,Victor Pottier Ibañez,,Patriot Invitational
Monmouth,10007454,100 Breast,2,56.97,Nate Wallace,,Patriot Invitational
Monmouth,10007454,100 Breast,3,57.00,Frank Hassell,,Patriot Invitational
Monmouth,10007454,100 Breast,4,57.87,Andrew Denman-Grimm,,Monmouth vs. Iona
Monmouth,10007454,100 Breast,5,59.30,Andrej Gibson,,Patriot Invitational
Monmouth,10007454,100 Fly,1,49.77,Trevor Nolan,,Patriot Invitational
Monmouth,10007454,100 Fly,2,49.87,Kacper Sobieszuk,,Patriot Invitational
Monmouth,10007454,100 Fly,3,49.90,Nevo Truong,,Patriot Invitational
Monmouth,10007454,100 Fly,4,50.35,Owen Dyson,,Monmouth vs. TCNJ
Monmouth,10007454,100 Fly,5,50.74,Evan Belmont,,Patriot Invitational
Monmouth,10007454,100 Fly,6,52.02,Victor Pottier Ibañez,,Monmouth vs. TCNJ
Monmouth,10007454,100 Fly,7,52.17,Frank Hassell,,Patriot Invitational
Monmouth,10007454,100 Fly,8,52.84,Sebastian Leal,,Patriot Invitational
Monmouth,10007454,100 Fly,9,52.87,Torin Doherty,,Patriot Invitational
Monmouth,10007454,100 Fly,10,53.15,Andrej Gibson,,Patriot Invitational
Monmouth,10007454,100 Free,1,45.72,Izan Arroyo Lopez del Castillo,,Patriot Invitational
Monmouth,10007454,100 Free,2,45.88,Trevor Nolan,,Patriot Invitational
Monmouth,10007454,100 Free,3,46.06,Owen Dyson,,Patriot Invitational
Monmouth,10007454,100 Free,4,46.74,Kacper Sobieszuk,,Patriot Invitational
Monmouth,10007454,100 Free,5,46.75,Evan Belmont,,Patriot Invitational
Monmouth,10007454,100 Free,6,46.90,Angus Blair,,Monmouth vs. Iona
Monmouth,10007454,100 Free,7,46.95,Sebastian Leal,,Patriot Invitational
Monmouth,10007454,100 Free,8,47.39,Nevo Truong,,Patriot Invitational
Monmouth,10007454,100 Free,9,48.45,Andrew Hill,,Patriot Invitational
Monmouth,10007454,100 Free,10,49.54,Jack Dawson,,Monmouth vs. TCNJ
Monmouth,10007454,1000 Free,1,9:19.38,Izan Arroyo Lopez del Castillo,,Patriot Invitational
Monmouth,10007454,1000 Free,2,9:25.88,Ziv Cohen,,Patriot Invitational
Monmouth,10007454,1000 Free,3,10:24.44,Andrew Hill,,Monmouth vs. Iona
Monmouth,10007454,1650 Free,1,15:21.83,Izan Arroyo Lopez del Castillo,,Patriot Invitational
Monmouth,10007454,1650 Free,2,15:39.52,Ziv Cohen,,Patriot Invitational
Monmouth,10007454,200 Back,1,1:46.31,Angus Blair,,Patriot Invitational
Monmouth,10007454,200 Back,2,1:48.04,Owen Dyson,,Patriot Invitational
Monmouth,10007454,200 Back,3,1:54.51,Torin Doherty,,Patriot Invitational
Monmouth,10007454,200 Breast,1,1:58.43,Victor Pottier Ibañez,,Patriot Invitational
Monmouth,10007454,200 Breast,2,2:07.55,Frank Hassell,,Patriot Invitational
Monmouth,10007454,200 Breast,3,2:08.50,Nate Wallace,,Patriot Invitational
Monmouth,10007454,200 Breast,4,2:08.78,Andrej Gibson,,Patriot Invitational
Monmouth,10007454,200 Breast,5,2:19.04,Andrew Denman-Grimm,,Monmouth vs. Iona
Monmouth,10007454,200 Fly,1,1:50.15,Kacper Sobieszuk,,Patriot Invitational
Monmouth,10007454,200 Fly,2,2:00.58,Torin Doherty,,Monmouth vs. Iona
Monmouth,10007454,200 Fly,3,2:04.58,Frank Hassell,,Monmouth vs. Iona
Monmouth,10007454,200 Free,1,1:38.52,Izan Arroyo Lopez del Castillo,,Patriot Invitational
Monmouth,10007454,200 Free,2,1:39.11,Angus Blair,,Patriot Invitational
Monmouth,10007454,200 Free,3,1:41.30,Kacper Sobieszuk,,Patriot Invitational
Monmouth,10007454,200 Free,4,1:43.06,Evan Belmont,,Patriot Invitational
Monmouth,10007454,200 Free,5,1:43.12,Ziv Cohen,,Patriot Invitational
Monmouth,10007454,200 Free,6,1:44.63,Sebastian Leal,,Patriot Invitational
Monmouth,10007454,200 Free,7,1:46.35,Andrew Hill,,Patriot Invitational
Monmouth,10007454,200 Im,1,1:49.06,Izan Arroyo Lopez del Castillo,,Patriot Invitational
Monmouth,10007454,200 Im,2,1:52.00,Kacper Sobieszuk,,Patriot Invitational
Monmouth,10007454,200 Im,3,1:52.23,Victor Pottier Ibañez,,Patriot Invitational
Monmouth,10007454,200 Im,4,1:55.17,Angus Blair,,Monmouth vs. TCNJ
Monmouth,10007454,200 Im,5,1:57.36,Frank Hassell,,Patriot Invitational
Monmouth,10007454,200 Im,6,2:00.18,Andrej Gibson,,Patriot Invitational
Monmouth,10007454,400 Im,1,4:05.55,Kacper Sobieszuk,,Patriot Invitational
Monmouth,10007454,50 Free,1,20.85,Owen Dyson,,Patriot Invitational
Monmouth,10007454,50 Free,2,21.05,Trevor Nolan,,Patriot Invitational
Monmouth,10007454,50 Free,3,21.30,Nevo Truong,,Patriot Invitational
Monmouth,10007454,50 Free,4,21.30,Kacper Sobieszuk,,Patriot Invitational
Monmouth,10007454,50 Free,5,21.34,Evan Belmont,,Monmouth vs. TCNJ
Monmouth,10007454,50 Free,6,21.48,Sebastian Leal,,Patriot Invitational
Monmouth,10007454,50 Free,7,21.80,Andrew Denman-Grimm,,Monmouth vs. TCNJ
Monmouth,10007454,50 Free,8,21.90,Izan Arroyo Lopez del Castillo,,Patriot Invitational
Monmouth,10007454,50 Free,9,22.04,Nate Wallace,,Patriot Invitational
Monmouth,10007454,50 Free,10,22.32,Jack Dawson,,Patriot Invitational
Monmouth,10007454,500 Free,1,4:32.55,Ziv Cohen,,Patriot Invitational
Monmouth,10007454,500 Free,2,4:35.88,Izan Arroyo Lopez del Castillo,,Seton Hall vs. Monmouth
Monmouth,10007454,500 Free,3,4:50.34,Andrew Hill,,Patriot Invitational
Monmouth,10007454,500 Free,4,5:08.78,Andrew Denman-Grimm,,Monmouth vs. Manhattan
Monmouth,10007454,500 Free,5,5:16.54,Jack Dawson,,Monmouth vs. Manhattan
Mount Saint Mary's (MD),544,100 Back,1,48.77,Todor Gospodinov,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Back,2,52.80,Nikita Cutidioc,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Back,3,53.86,Colin O’Hare,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Back,4,53.98,John Baroody,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Back,5,54.82,Nolan Cromwell,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Back,6,55.09,Lucas Hancock,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Back,7,55.65,Logan Sensenig,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Back,8,57.47,John Kaiser,,Thomas Murphy  Invitational
Mount Saint Mary's (MD),544,100 Back,9,1:06.75,Joshua Black,,MSMU vs. VMI
Mount Saint Mary's (MD),544,100 Breast,1,54.53,Adam Jozsa,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Breast,2,58.25,Austin Toland,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Breast,3,58.83,Aiden Patterson,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Breast,4,59.19,Ivan Shandrenko,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Breast,5,59.59,John Kaiser,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Breast,6,1:01.82,Jeff Travers,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Breast,7,1:04.32,Drew Beabout,,MSMU vs. VMI
Mount Saint Mary's (MD),544,100 Breast,8,1:09.66,Joshua Black,,Johns Hopkins v Mt St Mary's
Mount Saint Mary's (MD),544,100 Fly,1,47.94,Parker Koenig,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Fly,2,50.40,Liam Rooney,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Fly,3,50.83,Adam Jozsa,,Johns Hopkins v Mt St Mary's
Mount Saint Mary's (MD),544,100 Fly,4,50.88,John Haskins,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Fly,5,52.21,Brendan Moran,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Fly,6,52.87,Drew Beabout,,Thomas Murphy  Invitational
Mount Saint Mary's (MD),544,100 Fly,7,53.68,Isaac Hancock,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Fly,8,53.89,Logan Sensenig,,Thomas Murphy  Invitational
Mount Saint Mary's (MD),544,100 Fly,9,54.39,John Fahrney,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Fly,10,56.98,Joshua Black,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,1,45.36,Adam Jozsa,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,2,45.67,Lucas Hancock,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,3,45.71,Todor Gospodinov,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,4,45.85,Austin Toland,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,5,46.30,Parker Koenig,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,6,46.81,Antonio Gurri,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,7,47.65,Nikita Cutidioc,,Lafayette Vs. Mount Saint Mary
Mount Saint Mary's (MD),544,100 Free,8,48.18,John Kaiser,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,9,48.25,John Haskins,,ECAC Winter Championship
Mount Saint Mary's (MD),544,100 Free,10,48.44,Brendan Moran,,Thomas Murphy  Invitational
Mount Saint Mary's (MD),544,1000 Free,1,10:48.07,Peter Verderese,,ECAC Winter Championship
Mount Saint Mary's (MD),544,1650 Free,1,17:47.25,Peter Verderese,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Back,1,1:46.64,Todor Gospodinov,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Back,2,1:56.50,John Baroody,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Back,3,1:58.15,Nikita Cutidioc,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Back,4,2:02.81,Nolan Cromwell,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Breast,1,2:00.35,Adam Jozsa,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Breast,2,2:11.13,Drew Beabout,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Breast,3,2:12.17,Ivan Shandrenko,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Breast,4,2:14.22,Aiden Patterson,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Breast,5,2:20.87,Jeff Travers,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Fly,1,1:52.98,Liam Rooney,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Fly,2,2:01.48,Brendan Moran,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Free,1,1:41.08,Todor Gospodinov,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Free,2,1:45.87,Antonio Gurri,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Free,3,1:47.00,Brenner McIlquham,,Thomas Murphy  Invitational
Mount Saint Mary's (MD),544,200 Free,4,1:49.06,Drew Beabout,,Johns Hopkins v Mt St Mary's
Mount Saint Mary's (MD),544,200 Free,5,1:50.06,Colin O’Hare,,Lafayette Vs. Mount Saint Mary
Mount Saint Mary's (MD),544,200 Free,6,1:50.62,Peter Verderese,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Free,7,1:50.64,Austin Toland,,MSMU vs. Howard
Mount Saint Mary's (MD),544,200 Free,8,1:52.08,John Kaiser,,Johns Hopkins v Mt St Mary's
Mount Saint Mary's (MD),544,200 Free,9,1:54.51,Alexey Tselichtchev,,Lafayette Vs. Mount Saint Mary
Mount Saint Mary's (MD),544,200 Im,1,1:49.21,Todor Gospodinov,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Im,2,1:51.59,Adam Jozsa,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Im,3,1:57.40,Drew Beabout,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Im,4,1:58.54,John Kaiser,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Im,5,1:58.58,Ivan Shandrenko,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Im,6,1:59.13,John Baroody,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Im,7,2:02.73,Aiden Patterson,,ECAC Winter Championship
Mount Saint Mary's (MD),544,200 Im,8,2:05.36,Logan Sensenig,,Lafayette Vs. Mount Saint Mary
Mount Saint Mary's (MD),544,200 Im,9,2:05.37,Liam Rooney,,Johns Hopkins v Mt St Mary's
Mount Saint Mary's (MD),544,200 Im,10,2:07.39,Brendan Moran,,Johns Hopkins v Mt St Mary's
Mount Saint Mary's (MD),544,400 Im,1,4:18.80,Drew Beabout,,ECAC Winter Championship
Mount Saint Mary's (MD),544,400 Im,2,4:23.32,Logan Sensenig,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,1,20.27,Lucas Hancock,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,2,20.39,Parker Koenig,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,3,20.41,Adam Jozsa,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,4,20.47,Austin Toland,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,5,21.21,Antonio Gurri,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,6,21.63,John Haskins,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,7,21.64,Isaac Hancock,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,8,21.82,Liam Rooney,,ECAC Winter Championship
Mount Saint Mary's (MD),544,50 Free,9,21.86,Todor Gospodinov,,Thomas Murphy  Invitational
Mount Saint Mary's (MD),544,50 Free,10,21.89,Brenner McIlquham,,ECAC Winter Championship
Mount Saint Mary's (MD),544,500 Free,1,4:54.97,Colin O’Hare,,ECAC Winter Championship
Mount Saint Mary's (MD),544,500 Free,2,5:06.03,Peter Verderese,,ECAC Winter Championship
Mount Saint Mary's (MD),544,500 Free,3,5:19.20,Antonio Gurri,,MSMU vs. VMI
NC State,394,100 Back,1,44.49,Hudson Williams,,NCSU Invitational
NC State,394,100 Back,2,45.45,Aiden Hayes,,NCSU Invitational
NC State,394,100 Back,3,46.04,Daniel Diehl,,NCSU Invitational
NC State,394,100 Back,4,46.32,Simon Bermudez,,NCSU Invitational
NC State,394,100 Back,5,46.74,Gavin Keogh,,NC State Raleigh Rumble
NC State,394,100 Back,6,46.81,Quintin McCarty,,NCSU Invitational
NC State,394,100 Back,7,46.81,Sasha ZHELTYAKOV,,NCSU Invitational
NC State,394,100 Back,8,46.85,Stephen Conrad,,NCSU Invitational
NC State,394,100 Back,9,47.34,Maximus Buff,,NCSU Invitational
NC State,394,100 Back,10,54.22,Lance Norris,,GT DMT: NC State vs. Florida State
NC State,394,100 Breast,1,52.72,Arsen Kozhakhmetov,,NCSU Invitational
NC State,394,100 Breast,2,53.38,Daniel Diehl,,GT DMT: Georgia Tech vs. NC State
NC State,394,100 Breast,3,53.88,Hudson Schuricht,,NCSU Invitational
NC State,394,100 Breast,4,54.27,Ian Stutts,,NCSU Invitational
NC State,394,100 Breast,5,54.32,Simon Bermudez,,NCSU Invitational
NC State,394,100 Breast,6,54.45,Arsenio Bustos,,North Carolina vs. NC State
NC State,394,100 Fly,1,44.94,Aiden Hayes,,NCSU Invitational
NC State,394,100 Fly,2,45.42,Kaii Winkler,,NCSU Invitational
NC State,394,100 Fly,3,46.52,Drew Salls,,NCSU Invitational
NC State,394,100 Fly,4,47.07,Quintin McCarty,,NCSU Invitational
NC State,394,100 Fly,5,47.13,Arsenio Bustos,,NCSU Invitational
NC State,394,100 Fly,6,47.37,Anton KOCHU,,North Carolina vs. NC State
NC State,394,100 Fly,7,47.42,Maximus Buff,,NCSU Invitational
NC State,394,100 Fly,8,47.63,Stephen Conrad,,NCSU Invitational
NC State,394,100 Fly,9,47.66,Wells Walker,,NCSU Invitational
NC State,394,100 Fly,10,49.80,Bjornar Laskerud,,NCSU Invitational
NC State,394,100 Free,1,41.21,Kaii Winkler,,GT DMT: NC State vs. Florida State
NC State,394,100 Free,2,41.31,Jerry Fox,,NCSU Invitational
NC State,394,100 Free,3,41.57,Hudson Williams,,NCSU Invitational
NC State,394,100 Free,4,41.78,Quintin McCarty,,NCSU Invitational
NC State,394,100 Free,5,42.52,Drew Salls,,NCSU Invitational
NC State,394,100 Free,6,43.10,Daniel Diehl,,GT DMT: NC State vs. Florida State
NC State,394,100 Free,7,43.23,Bjornar Laskerud,,NCSU Invitational
NC State,394,100 Free,8,43.36,Wells Walker,,NCSU Invitational
NC State,394,100 Free,9,44.05,Mikołaj Filipiak,,NCSU Invitational
NC State,394,100 Free,10,44.67,Max Carlsen,,GT DMT: NC State vs. Georgia
NC State,394,1000 Free,1,8:42.38,Max Carlsen,,North Carolina vs. NC State
NC State,394,1000 Free,2,8:46.60,Lance Norris,,NC State Raleigh Rumble
NC State,394,1000 Free,3,8:57.51,Aaron Davidson,,North Carolina vs. NC State
NC State,394,1000 Free,4,9:00.35,Matt Marsteiner,,NCSU Invitational
NC State,394,1000 Free,5,9:11.17,Kyle Ponsler,,NC State Raleigh Rumble
NC State,394,1650 Free,1,14:44.52,Max Carlsen,,NCSU Invitational
NC State,394,1650 Free,2,14:52.16,Lance Norris,,NCSU Invitational
NC State,394,1650 Free,3,14:58.36,Matt Marsteiner,,NCSU Invitational
NC State,394,1650 Free,4,15:18.15,Aaron Davidson,,NCSU Invitational
NC State,394,200 Back,1,1:39.86,Daniel Diehl,,NCSU Invitational
NC State,394,200 Back,2,1:40.84,Sasha ZHELTYAKOV,,NCSU Invitational
NC State,394,200 Back,3,1:42.00,Gavin Keogh,,North Carolina vs. NC State
NC State,394,200 Back,4,1:42.45,Simon Bermudez,,NCSU Invitational
NC State,394,200 Back,5,1:43.34,Kyle Ponsler,,NCSU Invitational
NC State,394,200 Back,6,1:43.49,Maximus Buff,,NCSU Invitational
NC State,394,200 Back,7,1:44.08,Stephen Conrad,,NCSU Invitational
NC State,394,200 Breast,1,1:54.73,Hudson Schuricht,,NCSU Invitational
NC State,394,200 Breast,2,1:55.14,Ian Stutts,,NCSU Invitational
NC State,394,200 Breast,3,1:57.79,Arsenio Bustos,,NCSU Invitational
NC State,394,200 Breast,4,1:58.03,Landon D'Ariano,,GT DMT: NC State vs. Florida State
NC State,394,200 Breast,5,1:58.33,Arsen Kozhakhmetov,,GT DMT: NC State vs. Florida State
NC State,394,200 Breast,6,1:59.16,Simon Bermudez,,NCSU Invitational
NC State,394,200 Fly,1,1:43.14,Aiden Hayes,,GT DMT: NC State vs. Georgia
NC State,394,200 Fly,2,1:44.97,Anton KOCHU,,North Carolina vs. NC State
NC State,394,200 Fly,3,1:45.56,Matt Marsteiner,,NCSU Invitational
NC State,394,200 Fly,4,1:45.57,Maximus Buff,,North Carolina vs. NC State
NC State,394,200 Fly,5,1:45.88,Landon D'Ariano,,NCSU Invitational
NC State,394,200 Fly,6,1:46.37,Aaron Davidson,,NCSU Invitational
NC State,394,200 Fly,7,1:48.15,Chase Mueller,,NCSU Invitational
NC State,394,200 Fly,8,1:48.51,Kyle Ponsler,,GT DMT: NC State vs. Florida State
NC State,394,200 Free,1,1:32.14,Kaii Winkler,,NCSU Invitational
NC State,394,200 Free,2,1:32.94,Jerry Fox,,NCSU Invitational
NC State,394,200 Free,3,1:33.00,Hudson Williams,,NCSU Invitational
NC State,394,200 Free,4,1:33.08,Daniel Diehl,,NCSU Invitational
NC State,394,200 Free,5,1:35.26,Mikołaj Filipiak,,NC State Raleigh Rumble
NC State,394,200 Free,6,1:35.38,Chase Mueller,,NCSU Invitational
NC State,394,200 Free,7,1:37.30,Gavin Keogh,,NCSU Invitational
NC State,394,200 Free,8,1:38.93,Matt Marsteiner,,NC State Raleigh Rumble
NC State,394,200 Im,1,1:42.49,Daniel Diehl,,NCSU Invitational
NC State,394,200 Im,2,1:44.33,Ian Stutts,,NCSU Invitational
NC State,394,200 Im,3,1:44.75,Simon Bermudez,,NCSU Invitational
NC State,394,200 Im,4,1:47.10,Kyle Ponsler,,North Carolina vs. NC State
NC State,394,200 Im,5,1:47.67,Landon D'Ariano,,GT DMT: NC State vs. Florida State
NC State,394,200 Im,6,1:47.88,Arsenio Bustos,,NCSU Invitational
NC State,394,200 Im,7,1:48.68,Hudson Schuricht,,NCSU Invitational
NC State,394,200 Im,8,1:52.08,Max Carlsen,,GT DMT: Georgia Tech vs. NC State
NC State,394,400 Im,1,3:42.28,Kyle Ponsler,,NCSU Invitational
NC State,394,400 Im,2,3:45.29,Ian Stutts,,NCSU Invitational
NC State,394,400 Im,3,3:47.68,Landon D'Ariano,,NCSU Invitational
NC State,394,400 Im,4,3:59.89,Matt Marsteiner,,NC State Raleigh Rumble
NC State,394,50 Free,1,18.81,Quintin McCarty,,NCSU Invitational
NC State,394,50 Free,2,19.00,Kaii Winkler,,NC State Raleigh Rumble
NC State,394,50 Free,3,19.05,Jerry Fox,,NCSU Invitational
NC State,394,50 Free,4,19.15,Hudson Williams,,NCSU Invitational
NC State,394,50 Free,5,19.17,Drew Salls,,NCSU Invitational
NC State,394,50 Free,6,19.27,Aiden Hayes,,NCSU Invitational
NC State,394,50 Free,7,19.53,Wells Walker,,NCSU Invitational
NC State,394,50 Free,8,19.64,Bjornar Laskerud,,NCSU Invitational
NC State,394,50 Free,9,20.05,Stephen Conrad,,NCSU Invitational
NC State,394,50 Free,10,20.63,Daniel Diehl,,GT DMT: NC State vs. Florida State
NC State,394,500 Free,1,4:14.79,Max Carlsen,,NCSU Invitational
NC State,394,500 Free,2,4:15.19,Lance Norris,,GT DMT: NC State vs. Florida State
NC State,394,500 Free,3,4:16.23,Mikołaj Filipiak,,NCSU Invitational
NC State,394,500 Free,4,4:18.67,Kyle Ponsler,,NCSU Invitational
NC State,394,500 Free,5,4:19.95,Matt Marsteiner,,NCSU Invitational
NC State,394,500 Free,6,4:21.82,Chase Mueller,,GT DMT: NC State vs. Florida State
NC State,394,500 Free,7,4:24.20,Aaron Davidson,,NCSU Invitational
NC State,394,500 Free,8,4:29.06,Landon D'Ariano,,NCSU Invitational
NC State,394,500 Free,9,4:31.77,Maximus Buff,,GT DMT: NC State vs. Georgia
NC State,394,500 Free,10,4:33.31,Stephen Conrad,,GT DMT: Georgia Tech vs. NC State
NJIT,443,100 Back,1,49.46,Drew Cellar,,ECAC Winter Championship
NJIT,443,100 Back,2,50.39,Zachary Goad,,"NJIT vs. Binghamton, CCSU"
NJIT,443,100 Back,3,51.15,Mohamed Abdelaziz,,ECAC Winter Championship
NJIT,443,100 Back,4,51.85,Michael McGIllycuddy,,ECAC Winter Championship
NJIT,443,100 Back,5,53.72,Zac Kuzak,,NJIT Invitational
NJIT,443,100 Back,6,54.04,Ryan Hause,,NJIT & Stony Brook vs. Bryant
NJIT,443,100 Back,7,54.07,Oxford Bayley,,NJIT & Stony Brook vs. Bryant
NJIT,443,100 Back,8,55.38,Reilly Vann,,ECAC Winter Championship
NJIT,443,100 Breast,1,56.59,Borys Endlé,,ECAC Winter Championship
NJIT,443,100 Breast,2,57.65,Bartosz Bryg,,ECAC Winter Championship
NJIT,443,100 Breast,3,58.48,RJ Farina,,ECAC Winter Championship
NJIT,443,100 Breast,4,58.89,Ian Dinesh,,"NJIT vs. Binghamton, CCSU"
NJIT,443,100 Breast,5,59.90,Hirad Sharifian,,ECAC Winter Championship
NJIT,443,100 Fly,1,48.70,Mohamed Abdelaziz,,ECAC Winter Championship
NJIT,443,100 Fly,2,50.36,Zachary Goad,,"NJIT vs. Binghamton, CCSU"
NJIT,443,100 Fly,3,50.41,Pawel Drzymala,,ECAC Winter Championship
NJIT,443,100 Fly,4,51.97,Jamar Josephs,,ECAC Winter Championship
NJIT,443,100 Fly,5,52.09,Hirad Sharifian,,ECAC Winter Championship
NJIT,443,100 Fly,6,53.68,Borys Endlé,,ECAC Winter Championship
NJIT,443,100 Fly,7,54.61,Bartosz Bryg,,ECAC Winter Championship
NJIT,443,100 Fly,8,54.79,Yonatan Ahdut,,ECAC Winter Championship
NJIT,443,100 Fly,9,54.85,RJ Farina,,ECAC Winter Championship
NJIT,443,100 Fly,10,55.01,Aiden Nugent,,ECAC Winter Championship
NJIT,443,100 Free,1,45.87,Vincent Coppola,,ECAC Winter Championship
NJIT,443,100 Free,2,46.62,Jamar Josephs,,ECAC Winter Championship
NJIT,443,100 Free,3,46.91,Hirad Sharifian,,ECAC Winter Championship
NJIT,443,100 Free,4,46.99,Mateo Agusti,,ECAC Winter Championship
NJIT,443,100 Free,5,47.09,Zac Kuzak,,ECAC Winter Championship
NJIT,443,100 Free,6,47.25,Sam Lorenc,,ECAC Winter Championship
NJIT,443,100 Free,7,47.99,Zachary Goad,,Iona vs. NJIT vs. Siena
NJIT,443,100 Free,8,48.35,Oxford Bayley,,NJIT & Stony Brook vs. Bryant
